DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
ATP-synt_int_ATP-synt_ab,162,FisherM1,DL,False,0.80628272251308897,0.84153005464480879,0.83902439024390241
ATP-synt_int_ATP-synt_ab,162,FisherM1,DL,True,0.84210526315789469,0.94117647058823528,0.89473684210526316
ATP-synt_int_ATP-synt_ab,162,FisherM1,DL_U,False,0.98429319371727753,0.89523809523809517,0.93902439024390238
ATP-synt_int_ATP-synt_ab,162,FisherM1,DL_U,True,0.94736842105263153,0.8571428571428571,0.89473684210526316
ATP-synt_int_ATP-synt_ab,163,FisherM1,SVM,True,0.5,0.66666666666666663,0.625
ATP-synt_int_ATP-synt_ab,163,FisherM1,SVM,False,0.58012820512820518,0.60535117056856191,0.60096153846153844
ATP-synt_int_ATP-synt_ab,163,FisherM1,DL,False,0.96132596685082872,0.79090909090909089,0.85828877005347592
ATP-synt_int_ATP-synt_ab,163,FisherM1,DL,True,0.5,0.5714285714285714,0.5625
ATP-synt_int_ATP-synt_ab,163,FisherM1,DL_U,False,0.95580110497237569,0.83980582524271841,0.89037433155080214
ATP-synt_int_ATP-synt_ab,163,FisherM1,DL_U,True,0.625,0.55555555555555558,0.5625
ATP-synt_int_ATP-synt_ab,164,FisherM1,SVM,True,0.2857142857142857,1.0,0.6428571428571429
ATP-synt_int_ATP-synt_ab,164,FisherM1,SVM,False,0.53531598513011147,0.61802575107296143,0.60223048327137552
ATP-synt_int_ATP-synt_ab,164,FisherM1,DL,False,0.93333333333333335,0.97468354430379756,0.95341614906832295
ATP-synt_int_ATP-synt_ab,164,FisherM1,DL,True,0.2857142857142857,0.40000000000000002,0.42857142857142855
ATP-synt_int_ATP-synt_ab,164,FisherM1,DL_U,False,0.97575757575757571,0.90449438202247179,0.93478260869565222
ATP-synt_int_ATP-synt_ab,164,FisherM1,DL_U,True,0.42857142857142855,0.375,0.35714285714285715
ATP-synt_int_ATP-synt_ab,165,FisherM1,SVM,True,0.5,0.5,0.5
ATP-synt_int_ATP-synt_ab,165,FisherM1,SVM,False,0.55172413793103448,0.58862876254180607,0.58307210031347967
ATP-synt_int_ATP-synt_ab,165,FisherM1,DL,False,0.9631578947368421,0.88834951456310685,0.92146596858638741
