DDI,no.,FisherMode,method,isTest,recall,precision,accuracy
Skp1_int_Skp1_POZ,2,FisherM1ONLY,SVM,True,0.64830508474576276,0.534965034965035,0.5423728813559322
Skp1_int_Skp1_POZ,2,FisherM1ONLY,SVM,False,0.63100634632819586,0.54205607476635509,0.54895738893925661
Skp1_int_Skp1_POZ,2,FisherM1ONLY,SVM_RBF,True,0.69067796610169496,0.55442176870748294,0.56779661016949157
Skp1_int_Skp1_POZ,2,FisherM1ONLY,SVM_RBF,False,0.62873980054397094,0.53947880202255927,0.54601087941976423
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_xy,False,0.71578160059835449,0.65190735694822888,0.66339251983377412
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_xy,True,0.73728813559322037,0.63272727272727269,0.65466101694915257
Skp1_int_Skp1_POZ,2,FisherM1ONLY,Sda_xy_with_first,False,0.70680628272251311,0.63851351351351349,0.64979221760483563
Skp1_int_Skp1_POZ,2,FisherM1ONLY,Sda_xy_with_first,True,0.73728813559322037,0.60839160839160844,0.63135593220338981
Skp1_int_Skp1_POZ,2,FisherM1ONLY,Sda_new,False,0.75691847419596114,0.74796747967479671,0.74839440876463925
Skp1_int_Skp1_POZ,2,FisherM1ONLY,Sda_new,True,0.80508474576271183,0.70370370370370372,0.73305084745762716
Skp1_int_Skp1_POZ,2,FisherM1ONLY,SAE_SVM,True,0.69491525423728817,0.74885844748858443,0.73093220338983056
Skp1_int_Skp1_POZ,2,FisherM1ONLY,SAE_SVM,False,0.75611967361740706,0.72490221642764019,0.73458748866727108
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL,False,0.75392670157068065,0.53846153846153844,0.54930109557990181
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL,True,0.78813559322033899,0.52247191011235961,0.53389830508474578
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S,False,0.81750186985789075,0.52196752626552056,0.5296562145825463
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S,True,0.85169491525423724,0.50249999999999995,0.50423728813559321
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new,False,0.35078534031413611,0.55437352245862881,0.5296562145825463
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new,True,0.3771186440677966,0.56329113924050633,0.5423728813559322
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new_contraction,False,0.34854151084517576,0.55082742316784872,0.52738949754438991
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new_contraction,True,0.3728813559322034,0.55345911949685533,0.53601694915254239
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new_sparsity,False,0.47344801795063574,0.53059513830678962,0.52247827729505103
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new_sparsity,True,0.4788135593220339,0.53051643192488263,0.52754237288135597
Skp1_int_Skp1_POZ,2,FisherM1ONLY,l2_reg,False,0.0,0.0,0.49489988666414808
Skp1_int_Skp1_POZ,2,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new_Drop_out,False,0.80029917726252808,0.52118850462737454,0.52776728371741599
Skp1_int_Skp1_POZ,2,FisherM1ONLY,DL_S_new_Drop_out,True,0.81779661016949157,0.50789473684210529,0.51271186440677963
Skp1_int_Skp1_POZ,3,FisherM1ONLY,SVM,True,0.63953488372093026,0.52050473186119872,0.52519379844961245
Skp1_int_Skp1_POZ,3,FisherM1ONLY,SVM,False,0.61172161172161177,0.53547094188376754,0.54052197802197799
Skp1_int_Skp1_POZ,3,FisherM1ONLY,SVM_RBF,True,0.62790697674418605,0.52941176470588236,0.53488372093023251
Skp1_int_Skp1_POZ,3,FisherM1ONLY,SVM_RBF,False,0.63049450549450547,0.54191263282172375,0.54876373626373631
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_xy,False,0.77906976744186052,0.67134268537074149,0.70343511450381679
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_xy,True,0.73255813953488369,0.65625,0.67441860465116277
Skp1_int_Skp1_POZ,3,FisherM1ONLY,Sda_xy_with_first,False,0.77906976744186052,0.67540322580645162,0.70687022900763363
Skp1_int_Skp1_POZ,3,FisherM1ONLY,Sda_xy_with_first,True,0.72480620155038755,0.65845070422535212,0.67441860465116277
Skp1_int_Skp1_POZ,3,FisherM1ONLY,Sda_new,False,0.74883720930232556,0.7155555555555555,0.72977099236641219
Skp1_int_Skp1_POZ,3,FisherM1ONLY,Sda_new,True,0.72480620155038755,0.71102661596958172,0.71511627906976749
Skp1_int_Skp1_POZ,3,FisherM1ONLY,SAE_SVM,True,0.80620155038759689,0.67313915857605178,0.70736434108527135
Skp1_int_Skp1_POZ,3,FisherM1ONLY,SAE_SVM,False,0.82051282051282048,0.71479856402074193,0.74656593406593408
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL,False,0.52790697674418607,0.53453689167974883,0.54122137404580151
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL,True,0.48837209302325579,0.52282157676348551,0.52131782945736438
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S,False,0.54263565891472865,0.51890289103039289,0.52709923664122138
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S,True,0.54651162790697672,0.5053763440860215,0.5058139534883721
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new,False,0.62790697674418605,0.52734375,0.53969465648854964
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new,True,0.61627906976744184,0.51960784313725494,0.52325581395348841
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new_contraction,False,0.62713178294573646,0.52703583061889248,0.53931297709923665
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new_contraction,True,0.61627906976744184,0.52131147540983602,0.52519379844961245
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new_sparsity,False,0.63023255813953494,0.54272363150867819,0.55648854961832062
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new_sparsity,True,0.60465116279069764,0.53061224489795922,0.53488372093023251
Skp1_int_Skp1_POZ,3,FisherM1ONLY,l2_reg,False,1.0,0.49236641221374039,0.49236641221374045
Skp1_int_Skp1_POZ,3,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.50763358778625955
Skp1_int_Skp1_POZ,3,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Skp1_int_Skp1_POZ,4,FisherM1ONLY,SVM,True,0.5714285714285714,0.546875,0.54897959183673473
Skp1_int_Skp1_POZ,4,FisherM1ONLY,SVM,False,0.56668183887118795,0.55064130915524101,0.55211652253072374
Skp1_int_Skp1_POZ,4,FisherM1ONLY,SVM_RBF,True,0.65306122448979587,0.54421768707482998,0.55306122448979589
Skp1_int_Skp1_POZ,4,FisherM1ONLY,SVM_RBF,False,0.63222576240327721,0.54109855862874956,0.54802002730996813
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_xy,False,0.6871637202152191,0.70952380952380956,0.70675265553869504
Skp1_int_Skp1_POZ,4,FisherM1ONLY,DL_xy,True,0.68979591836734699,0.68699186991869921,0.68775510204081636
Skp1_int_Skp1_POZ,4,FisherM1ONLY,Sda_xy_with_first,False,0.6871637202152191,0.70952380952380956,0.70675265553869504
Skp1_int_Skp1_POZ,4,FisherM1ONLY,Sda_xy_with_first,True,0.68979591836734699,0.68979591836734699,0.68979591836734699
Skp1_int_Skp1_POZ,4,FisherM1ONLY,Sda_new,False,0.70099923136049191,0.73076923076923073,0.72496206373292871
