DDI	no.	FisherMode	method	isTest	accuracy	precision	recall
ARPC4_int_WD40	21	FisherM1	SVM	False	0.6666666667	0.606557377	0.6171171171
ARPC4_int_WD40	21	FisherM1	DL	False	0.9775280899	0.6170212766	0.6836158192
ARPC4_int_WD40	21	FisherM1	DL	True	1	0.5294117647	0.5555555556
ARPC4_int_WD40	21	FisherM1	DL_U	False	1	0.6095890411	0.6779661017
ARPC4_int_WD40	21	FisherM1	DL_U	True	1	0.5294117647	0.5555555556
ARPC4_int_WD40	22	FisherM1	SVM	True	0.5555555556	0.8333333333	0.7222222222
ARPC4_int_WD40	22	FisherM1	SVM	False	0.5794392523	0.6391752577	0.6261682243
ARPC4_int_WD40	22	FisherM1	DL	False	0.5476190476	0.7666666667	0.6959064327
ARPC4_int_WD40	22	FisherM1	DL	True	0.6666666667	0.75	0.7222222222
ARPC4_int_WD40	22	FisherM1	DL_U	False	0.5	0.7368421053	0.6666666667
ARPC4_int_WD40	22	FisherM1	DL_U	True	0.6666666667	0.75	0.7222222222
ARPC4_int_WD40	23	FisherM1	SVM	True	0.5555555556	0.7142857143	0.6666666667
ARPC4_int_WD40	23	FisherM1	SVM	False	0.5565217391	0.5714285714	0.5695652174
ARPC4_int_WD40	23	FisherM1	DL	False	0.8777777778	0.6030534351	0.6576086957
ARPC4_int_WD40	23	FisherM1	DL	True	1	0.5	0.5
ARPC4_int_WD40	23	FisherM1	DL_U	False	0.8777777778	0.6171875	0.6739130435
ARPC4_int_WD40	23	FisherM1	DL_U	True	1	0.5	0.5
ARPC4_int_WD40	24	FisherM1	SVM	True	0.7777777778	0.5833333333	0.6111111111
ARPC4_int_WD40	24	FisherM1	SVM	False	0.5963302752	0.619047619	0.6146788991
ARPC4_int_WD40	24	FisherM1	DL	False	0.2325581395	0.6451612903	0.5574712644
ARPC4_int_WD40	24	FisherM1	DL	True	0	0	0.4444444444
ARPC4_int_WD40	24	FisherM1	DL_U	False	0.2325581395	0.7692307692	0.5862068966
ARPC4_int_WD40	24	FisherM1	DL_U	True	0	0	0.5
ARPC4_int_WD40	25	FisherM1	SVM	True	0.5555555556	0.5555555556	0.5555555556
ARPC4_int_WD40	25	FisherM1	SVM	False	0.5504587156	0.6315789474	0.6146788991
ARPC4_int_WD40	25	FisherM1	DL	False	0.7931034483	0.5702479339	0.5977011494
ARPC4_int_WD40	25	FisherM1	DL	True	0.8888888889	0.7272727273	0.7777777778
ARPC4_int_WD40	25	FisherM1	DL_U	False	0.8735632184	0.5846153846	0.6264367816
ARPC4_int_WD40	25	FisherM1	DL_U	True	1	0.75	0.8333333333
ARPC4_int_WD40	26	FisherM1	SVM	True	0.7	0.5833333333	0.6
ARPC4_int_WD40	26	FisherM1	SVM	False	0.6396396396	0.6396396396	0.6396396396
ARPC4_int_WD40	26	FisherM1	DL	False	0.9444444444	0.5592105263	0.593220339
ARPC4_int_WD40	26	FisherM1	DL	True	0.7	0.5833333333	0.6
ARPC4_int_WD40	26	FisherM1	DL_U	False	0.9	0.5664335664	0.5988700565
ARPC4_int_WD40	26	FisherM1	DL_U	True	0.7	0.5833333333	0.6
ARPC4_int_WD40	27	FisherM1	SVM	True	0.7	0.5833333333	0.6
ARPC4_int_WD40	27	FisherM1	SVM	False	0.5	0.6463414634	0.6132075472
ARPC4_int_WD40	27	FisherM1	DL	False	0.9545454545	0.5753424658	0.6094674556
ARPC4_int_WD40	27	FisherM1	DL	True	0.9	0.5	0.5
ARPC4_int_WD40	27	FisherM1	DL_U	False	0.9659090909	0.5629139073	0.5917159763
ARPC4_int_WD40	27	FisherM1	DL_U	True	0.9	0.5	0.5
ARPC4_int_WD40	28	FisherM1	SVM	True	0.7777777778	0.5384615385	0.5555555556
ARPC4_int_WD40	28	FisherM1	SVM	False	0.625	0.6194690265	0.6205357143
ARPC4_int_WD40	28	FisherM1	DL	False	0.3666666667	0.75	0.6201117318
ARPC4_int_WD40	28	FisherM1	DL	True	0.1111111111	1	0.5555555556
ARPC4_int_WD40	28	FisherM1	DL_U	False	0.9	0.6	0.6480446927
ARPC4_int_WD40	28	FisherM1	DL_U	True	0.6666666667	0.5454545455	0.5555555556
ARPC4_int_WD40	29	FisherM1	SVM	True	0.5	0.4444444444	0.4375
ARPC4_int_WD40	29	FisherM1	SVM	False	0.6261682243	0.6036036036	0.6074766355
ARPC4_int_WD40	29	FisherM1	DL	False	0.9425287356	0.5466666667	0.5730994152
ARPC4_int_WD40	29	FisherM1	DL	True	0.875	0.4666666667	0.4375
ARPC4_int_WD40	29	FisherM1	DL_U	False	0.0459770115	0.8	0.5087719298
ARPC4_int_WD40	29	FisherM1	DL_U	True	0	0	0.5
ARPC4_int_WD40	30	FisherM1	SVM	True	0.6666666667	0.5454545455	0.5555555556
ARPC4_int_WD40	30	FisherM1	SVM	False	0.5471698113	0.6987951807	0.6556603774
ARPC4_int_WD40	30	FisherM1	DL	False	0.9659090909	0.6692913386	0.7337278107
ARPC4_int_WD40	30	FisherM1	DL	True	0.8888888889	0.6153846154	0.6666666667
ARPC4_int_WD40	30	FisherM1	DL_U	False	0.9659090909	0.6296296296	0.6863905325
ARPC4_int_WD40	30	FisherM1	DL_U	True	0.8888888889	0.5	0.5
ARPC4_int_WD40	31	FisherM1	SVM	True	0.75	0.6666666667	0.6875
ARPC4_int_WD40	31	FisherM1	SVM	False	0.6071428571	0.6476190476	0.6383928571
ARPC4_int_WD40	31	FisherM1	DL	False	0.2197802198	0.8695652174	0.5865921788
ARPC4_int_WD40	31	FisherM1	DL	True	0.5	0.6666666667	0.625
ARPC4_int_WD40	31	FisherM1	DL_U	False	0.2197802198	0.8695652174	0.5865921788
ARPC4_int_WD40	31	FisherM1	DL_U	True	0.5	0.6666666667	0.625
ARPC4_int_WD40	32	FisherM1	SVM	True	0.6666666667	0.6	0.6111111111
ARPC4_int_WD40	32	FisherM1	SVM	False	0.6944444444	0.5769230769	0.5925925926
ARPC4_int_WD40	32	FisherM1	DL	False	0.2954545455	0.8125	0.6046511628
ARPC4_int_WD40	32	FisherM1	DL	True	0.1111111111	1	0.5555555556
ARPC4_int_WD40	32	FisherM1	DL_U	False	0.3522727273	0.8378378378	0.6337209302
ARPC4_int_WD40	32	FisherM1	DL_U	True	0.2222222222	1	0.6111111111
ARPC4_int_WD40	33	FisherM1	SVM	True	0.5714285714	0.4444444444	0.4285714286
ARPC4_int_WD40	33	FisherM1	SVM	False	0.5504587156	0.5454545455	0.5458715596
ARPC4_int_WD40	33	FisherM1	DL	False	0.8863636364	0.5652173913	0.5977011494
ARPC4_int_WD40	33	FisherM1	DL	True	0.8571428571	0.5454545455	0.5714285714
ARPC4_int_WD40	33	FisherM1	DL_U	False	0.9090909091	0.5673758865	0.6034482759
ARPC4_int_WD40	33	FisherM1	DL_U	True	0.8571428571	0.5454545455	0.5714285714
ARPC4_int_WD40	34	FisherM1	SVM	True	0.4444444444	0.4	0.3888888889
ARPC4_int_WD40	34	FisherM1	SVM	False	0.5648148148	0.6354166667	0.6203703704
ARPC4_int_WD40	34	FisherM1	DL	False	0.275862069	0.7741935484	0.5930232558
ARPC4_int_WD40	34	FisherM1	DL	True	0.4444444444	0.6666666667	0.6111111111
ARPC4_int_WD40	34	FisherM1	DL_U	False	0.2643678161	0.8214285714	0.5988372093
ARPC4_int_WD40	34	FisherM1	DL_U	True	0.4444444444	0.6666666667	0.6111111111
ARPC4_int_WD40	35	FisherM1	SVM	True	0.75	0.5	0.5
ARPC4_int_WD40	35	FisherM1	SVM	False	0.6055045872	0.6226415094	0.619266055
ARPC4_int_WD40	35	FisherM1	DL	False	0.9213483146	0.6259541985	0.6781609195
ARPC4_int_WD40	35	FisherM1	DL	True	1	0.6153846154	0.6875
ARPC4_int_WD40	35	FisherM1	DL_U	False	0.9101123596	0.6183206107	0.6666666667
ARPC4_int_WD40	35	FisherM1	DL_U	True	1	0.6153846154	0.6875
ARPC4_int_WD40	36	FisherM1	SVM	True	0.5555555556	0.8333333333	0.7222222222
ARPC4_int_WD40	36	FisherM1	SVM	False	0.592920354	0.6203703704	0.6150442478
ARPC4_int_WD40	36	FisherM1	DL	False	0.2307692308	0.875	0.5944444444
ARPC4_int_WD40	36	FisherM1	DL	True	0.1111111111	1	0.5555555556
ARPC4_int_WD40	36	FisherM1	DL_U	False	0.2417582418	0.9565217391	0.6111111111
ARPC4_int_WD40	36	FisherM1	DL_U	True	0	0	0.5
ARPC4_int_WD40	37	FisherM1	SVM	True	0.4444444444	0.4444444444	0.4444444444
ARPC4_int_WD40	37	FisherM1	SVM	False	0.6160714286	0.6571428571	0.6473214286
ARPC4_int_WD40	37	FisherM1	DL	False	0.3736263736	0.8717948718	0.6536312849
ARPC4_int_WD40	37	FisherM1	DL	True	0	0	0.5
ARPC4_int_WD40	37	FisherM1	DL_U	False	0.3736263736	0.8717948718	0.6536312849
ARPC4_int_WD40	37	FisherM1	DL_U	True	0	0	0.5
ARPC4_int_WD40	38	FisherM1	SVM	True	0.2222222222	0.3333333333	0.3888888889
ARPC4_int_WD40	38	FisherM1	SVM	False	0.504587156	0.6470588235	0.6146788991
ARPC4_int_WD40	38	FisherM1	DL	False	0.8505747126	0.5606060606	0.591954023
ARPC4_int_WD40	38	FisherM1	DL	True	0.8888888889	0.8888888889	0.8888888889
ARPC4_int_WD40	38	FisherM1	DL_U	False	0.8505747126	0.5563909774	0.5862068966
ARPC4_int_WD40	38	FisherM1	DL_U	True	0.7777777778	0.875	0.8333333333
ARPC4_int_WD40	39	FisherM1	SVM	True	0.625	0.3846153846	0.3125
ARPC4_int_WD40	39	FisherM1	SVM	False	0.6339285714	0.6173913043	0.6205357143
ARPC4_int_WD40	39	FisherM1	DL	False	0.2888888889	0.8965517241	0.625698324
ARPC4_int_WD40	39	FisherM1	DL	True	0.25	0.5	0.5
ARPC4_int_WD40	39	FisherM1	DL_U	False	0.2888888889	0.8666666667	0.6201117318
ARPC4_int_WD40	39	FisherM1	DL_U	True	0.25	0.5	0.5
ARPC4_int_WD40	40	FisherM1	SVM	True	0.5	0.5714285714	0.5625
ARPC4_int_WD40	40	FisherM1	SVM	False	0.6517857143	0.6239316239	0.6294642857
ARPC4_int_WD40	40	FisherM1	DL	False	0.1222222222	1	0.5586592179
ARPC4_int_WD40	40	FisherM1	DL	True	0.125	1	0.5625
ARPC4_int_WD40	40	FisherM1	DL_U	False	0.8777777778	0.5895522388	0.6312849162
ARPC4_int_WD40	40	FisherM1	DL_U	True	0.875	0.4666666667	0.4375
ARPC4_int_WD40	41	FisherM1	SVM	True	0.4444444444	0.8	0.6666666667
ARPC4_int_WD40	41	FisherM1	SVM	False	0.5090909091	0.6436781609	0.6136363636
ARPC4_int_WD40	41	FisherM1	DL	False	0.595505618	0.8548387097	0.7443181818
ARPC4_int_WD40	41	FisherM1	DL	True	0.6666666667	0.5454545455	0.5555555556
ARPC4_int_WD40	41	FisherM1	DL_U	False	0.595505618	0.8548387097	0.7443181818
ARPC4_int_WD40	41	FisherM1	DL_U	True	0.6666666667	0.5454545455	0.5555555556
ARPC4_int_WD40	42	FisherM1	SVM	True	0.4285714286	0.75	0.6428571429
ARPC4_int_WD40	42	FisherM1	SVM	False	0.6371681416	0.6605504587	0.6548672566
ARPC4_int_WD40	42	FisherM1	DL	False	0.4534883721	0.7358490566	0.6611111111
ARPC4_int_WD40	42	FisherM1	DL	True	0.2857142857	0.6666666667	0.5714285714
ARPC4_int_WD40	42	FisherM1	DL_U	False	0.4069767442	0.7446808511	0.65
ARPC4_int_WD40	42	FisherM1	DL_U	True	0.2857142857	0.6666666667	0.5714285714
ARPC4_int_WD40	43	FisherM1	SVM	True	0.7142857143	0.4545454545	0.4285714286
ARPC4_int_WD40	43	FisherM1	SVM	False	0.6822429907	0.6293103448	0.6401869159
ARPC4_int_WD40	43	FisherM1	DL	False	0.578313253	0.8275862069	0.7368421053
ARPC4_int_WD40	43	FisherM1	DL	True	0.4285714286	0.6	0.5714285714
ARPC4_int_WD40	43	FisherM1	DL_U	False	0.5301204819	0.8461538462	0.7251461988
ARPC4_int_WD40	43	FisherM1	DL_U	True	0.1428571429	0.3333333333	0.4285714286
ARPC4_int_WD40	44	FisherM1	SVM	True	0.75	0.6	0.625
ARPC4_int_WD40	44	FisherM1	SVM	False	0.5575221239	0.5727272727	0.5707964602
ARPC4_int_WD40	44	FisherM1	DL	False	0.9555555556	0.5477707006	0.5833333333
ARPC4_int_WD40	44	FisherM1	DL	True	1	0.5	0.5
ARPC4_int_WD40	44	FisherM1	DL_U	False	0.8666666667	0.5234899329	0.5388888889
ARPC4_int_WD40	44	FisherM1	DL_U	True	0.75	0.4285714286	0.375
ARPC4_int_WD40	45	FisherM1	SVM	True	0.625	0.4545454545	0.4375
ARPC4_int_WD40	45	FisherM1	SVM	False	0.5675675676	0.6237623762	0.6126126126
ARPC4_int_WD40	45	FisherM1	DL	False	0.8390804598	0.6134453782	0.6610169492
ARPC4_int_WD40	45	FisherM1	DL	True	0.5	0.4444444444	0.4375
ARPC4_int_WD40	45	FisherM1	DL_U	False	0.8045977011	0.6034482759	0.6440677966
ARPC4_int_WD40	45	FisherM1	DL_U	True	0.25	0.2857142857	0.3125
ARPC4_int_WD40	46	FisherM1	SVM	True	0.7142857143	0.5555555556	0.5714285714
ARPC4_int_WD40	46	FisherM1	SVM	False	0.6272727273	0.6	0.6045454545
ARPC4_int_WD40	46	FisherM1	DL	False	0.8988764045	0.5970149254	0.6420454545
ARPC4_int_WD40	46	FisherM1	DL	True	1	0.5	0.5
ARPC4_int_WD40	46	FisherM1	DL_U	False	0.8651685393	0.5923076923	0.6306818182
ARPC4_int_WD40	46	FisherM1	DL_U	True	0.8571428571	0.5	0.5
ARPC4_int_WD40	47	FisherM1	SVM	True	0.625	0.625	0.625
ARPC4_int_WD40	47	FisherM1	SVM	False	0.5855855856	0.7222222222	0.6801801802
ARPC4_int_WD40	47	FisherM1	DL	False	0.6551724138	0.7307692308	0.7118644068
ARPC4_int_WD40	47	FisherM1	DL	True	0.375	0.6	0.5625
ARPC4_int_WD40	47	FisherM1	DL_U	False	0.9885057471	0.5408805031	0.581920904
ARPC4_int_WD40	47	FisherM1	DL_U	True	0.875	0.5	0.5
ARPC4_int_WD40	48	FisherM1	SVM	True	0.6666666667	0.6	0.6111111111
ARPC4_int_WD40	48	FisherM1	SVM	False	0.5675675676	0.63	0.6171171171
ARPC4_int_WD40	48	FisherM1	DL	False	0.4942528736	0.7166666667	0.6553672316
ARPC4_int_WD40	48	FisherM1	DL	True	0.6666666667	0.4615384615	0.4444444444
ARPC4_int_WD40	48	FisherM1	DL_U	False	0.2298850575	0.6666666667	0.5649717514
ARPC4_int_WD40	48	FisherM1	DL_U	True	0.5555555556	0.4545454545	0.4444444444
ARPC4_int_WD40	49	FisherM1	SVM	True	0.7777777778	0.5384615385	0.5555555556
ARPC4_int_WD40	49	FisherM1	SVM	False	0.6571428571	0.6330275229	0.6380952381
ARPC4_int_WD40	49	FisherM1	DL	False	0.9390243902	0.5877862595	0.6488095238
ARPC4_int_WD40	49	FisherM1	DL	True	1	0.8181818182	0.8888888889
ARPC4_int_WD40	49	FisherM1	DL_U	False	0.756097561	0.7469879518	0.755952381
ARPC4_int_WD40	49	FisherM1	DL_U	True	0.6666666667	0.8571428571	0.7777777778
ARPC4_int_WD40	50	FisherM1	SVM	True	0.5	0.5	0.5
ARPC4_int_WD40	50	FisherM1	SVM	False	0.6728971963	0.6371681416	0.6448598131
ARPC4_int_WD40	50	FisherM1	DL	False	0.5465116279	0.8103448276	0.7076023392
ARPC4_int_WD40	50	FisherM1	DL	True	0.75	0.6	0.625
ARPC4_int_WD40	50	FisherM1	DL_U	False	0.9302325581	0.6299212598	0.6900584795
ARPC4_int_WD40	50	FisherM1	DL_U	True	0.875	0.5	0.5
ARPC4_int_WD40	51	FisherM1	SVM	True	0.625	0.7142857143	0.6875
ARPC4_int_WD40	51	FisherM1	SVM	False	0.5925925926	0.6666666667	0.6481481481
ARPC4_int_WD40	51	FisherM1	DL	False	0.9010989011	0.6074074074	0.6395348837
ARPC4_int_WD40	51	FisherM1	DL	True	1	0.5714285714	0.625
ARPC4_int_WD40	51	FisherM1	DL_U	False	0.956043956	0.6258992806	0.6744186047
ARPC4_int_WD40	51	FisherM1	DL_U	True	1	0.5714285714	0.625
ARPC4_int_WD40	52	FisherM1	SVM	True	0.5555555556	0.5555555556	0.5555555556
ARPC4_int_WD40	52	FisherM1	SVM	False	0.6	0.640776699	0.6318181818
ARPC4_int_WD40	52	FisherM1	DL	False	0.7471264368	0.8125	0.7897727273
ARPC4_int_WD40	52	FisherM1	DL	True	0.7777777778	0.7777777778	0.7777777778
ARPC4_int_WD40	52	FisherM1	DL_U	False	0.5057471264	0.8301886792	0.7045454545
ARPC4_int_WD40	52	FisherM1	DL_U	True	0.7777777778	0.7777777778	0.7777777778
ARPC4_int_WD40	53	FisherM1	SVM	True	0.625	0.5555555556	0.5625
ARPC4_int_WD40	53	FisherM1	SVM	False	0.5675675676	0.6176470588	0.6081081081
ARPC4_int_WD40	53	FisherM1	DL	False	0.8	0.5862068966	0.6327683616
ARPC4_int_WD40	53	FisherM1	DL	True	1	0.5714285714	0.625
ARPC4_int_WD40	53	FisherM1	DL_U	False	0.8	0.5666666667	0.6101694915
ARPC4_int_WD40	53	FisherM1	DL_U	True	1	0.5714285714	0.625
ARPC4_int_WD40	54	FisherM1	SVM	True	0.5	0.6666666667	0.625
ARPC4_int_WD40	54	FisherM1	SVM	False	0.6	0.6631578947	0.6476190476
ARPC4_int_WD40	54	FisherM1	DL	False	0.7108433735	0.7972972973	0.7678571429
ARPC4_int_WD40	54	FisherM1	DL	True	0.5	0.8	0.6875
ARPC4_int_WD40	54	FisherM1	DL_U	False	0.9036144578	0.6880733945	0.75
ARPC4_int_WD40	54	FisherM1	DL_U	True	0.75	0.6	0.625
ARPC4_int_WD40	55	FisherM1	SVM	True	0.75	0.6	0.625
ARPC4_int_WD40	55	FisherM1	SVM	False	0.5779816514	0.6116504854	0.6055045872
ARPC4_int_WD40	55	FisherM1	DL	False	0.9333333333	0.6176470588	0.6666666667
ARPC4_int_WD40	55	FisherM1	DL	True	1	0.7272727273	0.8125
ARPC4_int_WD40	55	FisherM1	DL_U	False	0.9	0.5912408759	0.6264367816
ARPC4_int_WD40	55	FisherM1	DL_U	True	1	0.7272727273	0.8125
CagX_int_TrbI	1	FisherM1	SVM	True	0.5	0.5	0.5
CagX_int_TrbI	1	FisherM1	SVM	False	0.5654008439	0.5751072961	0.5738396624
CagX_int_TrbI	1	FisherM1	DL	False	0.7889447236	0.6709401709	0.6860158311
CagX_int_TrbI	1	FisherM1	DL	True	0.7272727273	0.5714285714	0.5909090909
CagX_int_TrbI	1	FisherM1	DL_U	False	0.7638190955	0.6637554585	0.672823219
CagX_int_TrbI	1	FisherM1	DL_U	True	0.6818181818	0.5555555556	0.5681818182
CagX_int_TrbI	2	FisherM1	SVM	True	0.5945945946	0.4782608696	0.472972973
CagX_int_TrbI	2	FisherM1	SVM	False	0.5571428571	0.6030927835	0.5952380952
CagX_int_TrbI	2	FisherM1	DL	False	0.8953488372	0.6039215686	0.6458333333
CagX_int_TrbI	2	FisherM1	DL	True	0.8918918919	0.55	0.5810810811
CagX_int_TrbI	2	FisherM1	DL_U	False	0.8953488372	0.6015625	0.6428571429
CagX_int_TrbI	2	FisherM1	DL_U	True	0.8918918919	0.5689655172	0.6081081081
CagX_int_TrbI	3	FisherM1	SVM	True	0.5	0.5789473684	0.5681818182
CagX_int_TrbI	3	FisherM1	SVM	False	0.5762081784	0.5457746479	0.5483271375
CagX_int_TrbI	3	FisherM1	DL	False	0.9132420091	0.6779661017	0.7348837209
CagX_int_TrbI	3	FisherM1	DL	True	0.8636363636	0.5428571429	0.5681818182
CagX_int_TrbI	3	FisherM1	DL_U	False	0.8356164384	0.6958174905	0.7302325581
CagX_int_TrbI	3	FisherM1	DL_U	True	0.6363636364	0.5384615385	0.5454545455
CagX_int_TrbI	4	FisherM1	SVM	True	0.5263157895	0.4347826087	0.4210526316
CagX_int_TrbI	4	FisherM1	SVM	False	0.5119617225	0.535	0.533492823
CagX_int_TrbI	4	FisherM1	DL	False	0.8596491228	0.6024590164	0.6377245509
CagX_int_TrbI	4	FisherM1	DL	True	0.8684210526	0.5322580645	0.5526315789
CagX_int_TrbI	4	FisherM1	DL_U	False	0.9707602339	0.5783972125	0.622754491
CagX_int_TrbI	4	FisherM1	DL_U	True	0.9736842105	0.5285714286	0.5526315789
CagX_int_TrbI	5	FisherM1	SVM	True	0.5	0.7777777778	0.6785714286
CagX_int_TrbI	5	FisherM1	SVM	False	0.5785953177	0.5616883117	0.5635451505
CagX_int_TrbI	5	FisherM1	DL	False	0.5211864407	0.9179104478	0.7405857741
CagX_int_TrbI	5	FisherM1	DL	True	0.0714285714	1	0.5357142857
CagX_int_TrbI	5	FisherM1	DL_U	False	0.6186440678	0.9012345679	0.7782426778
CagX_int_TrbI	5	FisherM1	DL_U	True	0.1428571429	0.6666666667	0.5357142857
CagX_int_TrbI	6	FisherM1	SVM	True	0.6153846154	0.6153846154	0.6153846154
CagX_int_TrbI	6	FisherM1	SVM	False	0.5268817204	0.5833333333	0.5752688172
CagX_int_TrbI	6	FisherM1	DL	False	0.4880382775	0.8644067797	0.7242152466
CagX_int_TrbI	6	FisherM1	DL	True	0.6923076923	0.7714285714	0.7435897436
CagX_int_TrbI	6	FisherM1	DL_U	False	0.4880382775	0.8571428571	0.7219730942
CagX_int_TrbI	6	FisherM1	DL_U	True	0.6923076923	0.7714285714	0.7435897436
CagX_int_TrbI	7	FisherM1	SVM	True	0.7142857143	0.7142857143	0.7142857143
CagX_int_TrbI	7	FisherM1	SVM	False	0.5092250923	0.575	0.5664206642
CagX_int_TrbI	7	FisherM1	DL	False	0.8726415094	0.6751824818	0.7321016166
CagX_int_TrbI	7	FisherM1	DL	True	1	0.5185185185	0.5357142857
CagX_int_TrbI	7	FisherM1	DL_U	False	0.8726415094	0.6678700361	0.7251732102
CagX_int_TrbI	7	FisherM1	DL_U	True	1	0.5185185185	0.5357142857
CagX_int_TrbI	8	FisherM1	SVM	True	0.4782608696	0.5238095238	0.5217391304
CagX_int_TrbI	8	FisherM1	SVM	False	0.5378486056	0.5869565217	0.5796812749
CagX_int_TrbI	8	FisherM1	DL	False	0.6818181818	0.737704918	0.72319202
CagX_int_TrbI	8	FisherM1	DL	True	0.4782608696	0.6111111111	0.5869565217
CagX_int_TrbI	8	FisherM1	DL_U	False	0.6161616162	0.7770700637	0.72319202
CagX_int_TrbI	8	FisherM1	DL_U	True	0.3913043478	0.6428571429	0.5869565217
CagX_int_TrbI	9	FisherM1	SVM	True	0.5789473684	0.55	0.5526315789
CagX_int_TrbI	9	FisherM1	SVM	False	0.5550660793	0.5887850467	0.5837004405
CagX_int_TrbI	9	FisherM1	DL	False	0.472826087	0.8055555556	0.6749311295
CagX_int_TrbI	9	FisherM1	DL	True	0.5263157895	0.7142857143	0.6578947368
CagX_int_TrbI	9	FisherM1	DL_U	False	0.8043478261	0.6462882096	0.6776859504
CagX_int_TrbI	9	FisherM1	DL_U	True	0.7894736842	0.5882352941	0.6184210526
CagX_int_TrbI	10	FisherM1	SVM	True	0.4285714286	0.5454545455	0.5357142857
CagX_int_TrbI	10	FisherM1	SVM	False	0.6433333333	0.5778443114	0.5866666667
CagX_int_TrbI	10	FisherM1	DL	False	0.5677966102	0.8993288591	0.75625
CagX_int_TrbI	10	FisherM1	DL	True	0	0	0.5
CagX_int_TrbI	10	FisherM1	DL_U	False	0.5466101695	0.9020979021	0.7479166667
CagX_int_TrbI	10	FisherM1	DL_U	True	0	0	0.5
CagX_int_TrbI	11	FisherM1	SVM	True	0.4090909091	0.5	0.5
CagX_int_TrbI	11	FisherM1	SVM	False	0.5536723164	0.6125	0.6016949153
CagX_int_TrbI	11	FisherM1	DL	False	0.5763888889	0.7980769231	0.7102473498
CagX_int_TrbI	11	FisherM1	DL	True	0.3181818182	0.7	0.5909090909
CagX_int_TrbI	11	FisherM1	DL_U	False	0.7916666667	0.674556213	0.6996466431
CagX_int_TrbI	11	FisherM1	DL_U	True	0.6363636364	0.6666666667	0.6590909091
CagX_int_TrbI	12	FisherM1	SVM	True	0.7105263158	0.4655172414	0.4473684211
CagX_int_TrbI	12	FisherM1	SVM	False	0.5346534653	0.6136363636	0.599009901
CagX_int_TrbI	12	FisherM1	DL	False	0.4085365854	0.8815789474	0.6718266254
CagX_int_TrbI	12	FisherM1	DL	True	0.4736842105	0.6666666667	0.6184210526
CagX_int_TrbI	12	FisherM1	DL_U	False	0.8780487805	0.6180257511	0.6625386997
CagX_int_TrbI	12	FisherM1	DL_U	True	0.7368421053	0.5384615385	0.5526315789
CagX_int_TrbI	13	FisherM1	SVM	True	0.4615384615	0.6666666667	0.6153846154
CagX_int_TrbI	13	FisherM1	SVM	False	0.5444015444	0.5850622407	0.5791505792
CagX_int_TrbI	13	FisherM1	DL	False	0.8976744186	0.704379562	0.7512077295
CagX_int_TrbI	13	FisherM1	DL	True	0.9230769231	0.5454545455	0.5769230769
CagX_int_TrbI	13	FisherM1	DL_U	False	0.9069767442	0.7471264368	0.7922705314
CagX_int_TrbI	13	FisherM1	DL_U	True	1	0.5652173913	0.6153846154
CagX_int_TrbI	14	FisherM1	SVM	True	0.5	0.5238095238	0.5227272727
CagX_int_TrbI	14	FisherM1	SVM	False	0.6219081272	0.582781457	0.5883392226
CagX_int_TrbI	14	FisherM1	DL	False	0.7681818182	0.8086124402	0.7986725664
CagX_int_TrbI	14	FisherM1	DL	True	0.5454545455	0.6	0.5909090909
CagX_int_TrbI	14	FisherM1	DL_U	False	0.9363636364	0.6959459459	0.7699115044
CagX_int_TrbI	14	FisherM1	DL_U	True	0.8636363636	0.6129032258	0.6590909091
CagX_int_TrbI	15	FisherM1	SVM	True	0.6216216216	0.5897435897	0.5945945946
CagX_int_TrbI	15	FisherM1	SVM	False	0.5323193916	0.5533596838	0.5513307985
CagX_int_TrbI	15	FisherM1	DL	False	0.5141509434	0.7785714286	0.680952381
CagX_int_TrbI	15	FisherM1	DL	True	0.7837837838	0.7073170732	0.7297297297
CagX_int_TrbI	15	FisherM1	DL_U	False	0.4811320755	0.8360655738	0.6904761905
CagX_int_TrbI	15	FisherM1	DL_U	True	0.7837837838	0.7435897436	0.7567567568
CagX_int_TrbI	16	FisherM1	SVM	True	0.6153846154	0.6153846154	0.6153846154
CagX_int_TrbI	16	FisherM1	SVM	False	0.5081967213	0.5477031802	0.5442622951
CagX_int_TrbI	16	FisherM1	DL	False	0.8535564854	0.698630137	0.7479508197
CagX_int_TrbI	16	FisherM1	DL	True	0.9230769231	0.6315789474	0.6923076923
CagX_int_TrbI	16	FisherM1	DL_U	False	0.8577405858	0.6972789116	0.7479508197
CagX_int_TrbI	16	FisherM1	DL_U	True	0.8461538462	0.6111111111	0.6538461538
CagX_int_TrbI	17	FisherM1	SVM	True	0.5454545455	0.5217391304	0.5227272727
CagX_int_TrbI	17	FisherM1	SVM	False	0.6417910448	0.6113744076	0.6169154229
CagX_int_TrbI	17	FisherM1	DL	False	0.7215189873	0.6477272727	0.6697819315
CagX_int_TrbI	17	FisherM1	DL	True	0.6818181818	0.5357142857	0.5454545455
CagX_int_TrbI	17	FisherM1	DL_U	False	0.9303797468	0.5951417004	0.6542056075
CagX_int_TrbI	17	FisherM1	DL_U	True	0.9545454545	0.525	0.5454545455
CagX_int_TrbI	18	FisherM1	SVM	True	0.6578947368	0.5319148936	0.5394736842
CagX_int_TrbI	18	FisherM1	SVM	False	0.5414847162	0.6108374384	0.5982532751
CagX_int_TrbI	18	FisherM1	DL	False	0.7747252747	0.6497695853	0.6803278689
