DDI,no.,FisherMode,method,isTest,recall,precision,accuracy
AAA_int_CDC48_N,1,FisherM1ONLY,SVM,True,0.75,0.8571428571428571,0.80519480519480524
AAA_int_CDC48_N,1,FisherM1ONLY,SVM,False,0.77388535031847139,0.85865724381625441,0.8159203980099502
AAA_int_CDC48_N,1,FisherM1ONLY,SVM_RBF,True,0.80000000000000004,0.86486486486486491,0.83116883116883122
AAA_int_CDC48_N,1,FisherM1ONLY,SVM_RBF,False,0.83439490445859876,0.86468646864686471,0.845771144278607
AAA_int_CDC48_N,1,FisherM1ONLY,DL_xy,False,0.76595744680851063,0.99310344827586206,0.8753462603878116
AAA_int_CDC48_N,1,FisherM1ONLY,DL_xy,True,0.69999999999999996,1.0,0.8441558441558441
AAA_int_CDC48_N,1,FisherM1ONLY,Sda_xy_with_first,False,0.76595744680851063,0.99310344827586206,0.8753462603878116
AAA_int_CDC48_N,1,FisherM1ONLY,Sda_xy_with_first,True,0.69999999999999996,1.0,0.8441558441558441
AAA_int_CDC48_N,1,FisherM1ONLY,Sda_new,False,0.76595744680851063,0.99310344827586206,0.8753462603878116
AAA_int_CDC48_N,1,FisherM1ONLY,Sda_new,True,0.69999999999999996,1.0,0.8441558441558441
AAA_int_CDC48_N,1,FisherM1ONLY,SAE_SVM,True,0.80000000000000004,1.0,0.89610389610389607
AAA_int_CDC48_N,1,FisherM1ONLY,SAE_SVM,False,0.83439490445859876,0.99619771863117867,0.91210613598673296
AAA_int_CDC48_N,1,FisherM1ONLY,DL,False,0.91489361702127658,0.79629629629629628,0.83379501385041555
AAA_int_CDC48_N,1,FisherM1ONLY,DL,True,0.90000000000000002,0.76595744680851063,0.80519480519480524
AAA_int_CDC48_N,1,FisherM1ONLY,DL_old,False,0.27659574468085107,1.0,0.62326869806094187
AAA_int_CDC48_N,1,FisherM1ONLY,DL_old,True,0.20000000000000001,1.0,0.58441558441558439
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S,False,0.69148936170212771,1.0,0.83933518005540164
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S,True,0.65000000000000002,1.0,0.81818181818181823
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new,False,0.76595744680851063,0.99310344827586206,0.8753462603878116
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new,True,0.69999999999999996,1.0,0.8441558441558441
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new_contraction,False,0.76595744680851063,0.99310344827586206,0.8753462603878116
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new_contraction,True,0.69999999999999996,1.0,0.8441558441558441
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new_sparsity,False,0.69148936170212771,1.0,0.83933518005540164
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new_sparsity,True,0.65000000000000002,1.0,0.81818181818181823
AAA_int_CDC48_N,1,FisherM1ONLY,l2_reg,False,0.69148936170212771,1.0,0.83933518005540164
AAA_int_CDC48_N,1,FisherM1ONLY,l2_reg,True,0.65000000000000002,1.0,0.81818181818181823
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new_Drop_out,False,0.69148936170212771,1.0,0.83933518005540164
AAA_int_CDC48_N,1,FisherM1ONLY,DL_S_new_Drop_out,True,0.65000000000000002,1.0,0.81818181818181823
AAA_int_CDC48_N,2,FisherM1ONLY,SVM,True,0.78048780487804881,0.88888888888888884,0.83333333333333337
AAA_int_CDC48_N,2,FisherM1ONLY,SVM,False,0.76996805111821087,0.85460992907801414,0.81229235880398676
AAA_int_CDC48_N,2,FisherM1ONLY,SVM_RBF,True,0.70731707317073167,1.0,0.84615384615384615
AAA_int_CDC48_N,2,FisherM1ONLY,SVM_RBF,False,0.68370607028753994,1.0,0.83554817275747506
AAA_int_CDC48_N,2,FisherM1ONLY,DL_xy,False,0.875,0.89444444444444449,0.88365650969529086
AAA_int_CDC48_N,2,FisherM1ONLY,DL_xy,True,0.85365853658536583,0.875,0.85897435897435892
AAA_int_CDC48_N,2,FisherM1ONLY,Sda_xy_with_first,False,0.875,0.89444444444444449,0.88365650969529086
AAA_int_CDC48_N,2,FisherM1ONLY,Sda_xy_with_first,True,0.85365853658536583,0.875,0.85897435897435892
AAA_int_CDC48_N,2,FisherM1ONLY,Sda_new,False,0.875,0.89444444444444449,0.88365650969529086
AAA_int_CDC48_N,2,FisherM1ONLY,Sda_new,True,0.85365853658536583,0.875,0.85897435897435892
AAA_int_CDC48_N,2,FisherM1ONLY,SAE_SVM,True,0.85365853658536583,1.0,0.92307692307692313
AAA_int_CDC48_N,2,FisherM1ONLY,SAE_SVM,False,0.82747603833865813,0.99615384615384617,0.90863787375415284
AAA_int_CDC48_N,2,FisherM1ONLY,DL,False,0.875,0.89444444444444449,0.88365650969529086
AAA_int_CDC48_N,2,FisherM1ONLY,DL,True,0.85365853658536583,0.875,0.85897435897435892
AAA_int_CDC48_N,2,FisherM1ONLY,DL_old,False,1.0,0.50969529085872578,0.50969529085872578
AAA_int_CDC48_N,2,FisherM1ONLY,DL_old,True,1.0,0.52564102564102566,0.52564102564102566
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S,False,0.71195652173913049,1.0,0.85318559556786699
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S,True,0.70731707317073167,1.0,0.84615384615384615
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new,False,0.30434782608695654,1.0,0.64542936288088648
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new,True,0.34146341463414637,1.0,0.65384615384615385
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new_contraction,False,0.0,0.0,0.49030470914127422
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new_contraction,True,0.0,0.0,0.47435897435897434
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new_sparsity,False,0.0,0.0,0.49030470914127422
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new_sparsity,True,0.0,0.0,0.47435897435897434
AAA_int_CDC48_N,2,FisherM1ONLY,l2_reg,False,1.0,0.50969529085872578,0.50969529085872578
AAA_int_CDC48_N,2,FisherM1ONLY,l2_reg,True,1.0,0.52564102564102566,0.52564102564102566
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new_Drop_out,False,0.71195652173913049,1.0,0.85318559556786699
AAA_int_CDC48_N,2,FisherM1ONLY,DL_S_new_Drop_out,True,0.70731707317073167,1.0,0.84615384615384615
AAA_int_CDC48_N,3,FisherM1ONLY,SVM,True,0.78787878787878785,0.9285714285714286,0.85483870967741937
AAA_int_CDC48_N,3,FisherM1ONLY,SVM,False,0.76947040498442365,0.85172413793103452,0.81067961165048541
AAA_int_CDC48_N,3,FisherM1ONLY,SVM_RBF,True,0.72727272727272729,1.0,0.85483870967741937
AAA_int_CDC48_N,3,FisherM1ONLY,SVM_RBF,False,0.68224299065420557,1.0,0.83495145631067957
AAA_int_CDC48_N,3,FisherM1ONLY,DL_xy,False,0.73891625615763545,0.99337748344370858,0.8540540540540541
AAA_int_CDC48_N,3,FisherM1ONLY,DL_xy,True,0.81818181818181823,1.0,0.90322580645161288
AAA_int_CDC48_N,3,FisherM1ONLY,Sda_xy_with_first,False,0.73891625615763545,0.99337748344370858,0.8540540540540541
AAA_int_CDC48_N,3,FisherM1ONLY,Sda_xy_with_first,True,0.81818181818181823,1.0,0.90322580645161288
AAA_int_CDC48_N,3,FisherM1ONLY,Sda_new,False,0.73891625615763545,0.99337748344370858,0.8540540540540541
AAA_int_CDC48_N,3,FisherM1ONLY,Sda_new,True,0.81818181818181823,1.0,0.90322580645161288
AAA_int_CDC48_N,3,FisherM1ONLY,SAE_SVM,True,0.81818181818181823,1.0,0.90322580645161288
AAA_int_CDC48_N,3,FisherM1ONLY,SAE_SVM,False,0.73831775700934577,0.99579831932773111,0.86245954692556637
AAA_int_CDC48_N,3,FisherM1ONLY,DL,False,0.73891625615763545,0.99337748344370858,0.8540540540540541
AAA_int_CDC48_N,3,FisherM1ONLY,DL,True,0.81818181818181823,1.0,0.90322580645161288
AAA_int_CDC48_N,3,FisherM1ONLY,DL_old,False,1.0,0.5486486486486486,0.5486486486486486
AAA_int_CDC48_N,3,FisherM1ONLY,DL_old,True,1.0,0.532258064516129,0.532258064516129
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S,False,0.67980295566502458,1.0,0.82432432432432434
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S,True,0.72727272727272729,1.0,0.85483870967741937
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new,False,1.0,0.5486486486486486,0.5486486486486486
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new,True,1.0,0.532258064516129,0.532258064516129
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new_contraction,False,1.0,0.5486486486486486,0.5486486486486486
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new_contraction,True,1.0,0.532258064516129,0.532258064516129
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new_sparsity,False,1.0,0.5486486486486486,0.5486486486486486
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new_sparsity,True,1.0,0.532258064516129,0.532258064516129
AAA_int_CDC48_N,3,FisherM1ONLY,l2_reg,False,0.67980295566502458,1.0,0.82432432432432434
AAA_int_CDC48_N,3,FisherM1ONLY,l2_reg,True,0.72727272727272729,1.0,0.85483870967741937
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new_Drop_out,False,0.67980295566502458,1.0,0.82432432432432434
AAA_int_CDC48_N,3,FisherM1ONLY,DL_S_new_Drop_out,True,0.72727272727272729,1.0,0.85483870967741937
AAA_int_CDC48_N,4,FisherM1ONLY,SVM,True,0.78787878787878785,0.89655172413793105,0.83606557377049184
AAA_int_CDC48_N,4,FisherM1ONLY,SVM,False,0.76947040498442365,0.8546712802768166,0.81260096930533121
AAA_int_CDC48_N,4,FisherM1ONLY,SVM_RBF,True,0.72727272727272729,1.0,0.85245901639344257
AAA_int_CDC48_N,4,FisherM1ONLY,SVM_RBF,False,0.68224299065420557,1.0,0.83521809369951538
AAA_int_CDC48_N,4,FisherM1ONLY,DL_xy,False,0.72727272727272729,0.99310344827586206,0.85175202156334229
AAA_int_CDC48_N,4,FisherM1ONLY,DL_xy,True,0.81818181818181823,1.0,0.90163934426229508
AAA_int_CDC48_N,4,FisherM1ONLY,Sda_xy_with_first,False,0.72727272727272729,0.99310344827586206,0.85175202156334229
AAA_int_CDC48_N,4,FisherM1ONLY,Sda_xy_with_first,True,0.81818181818181823,1.0,0.90163934426229508
AAA_int_CDC48_N,4,FisherM1ONLY,Sda_new,False,0.9242424242424242,0.85514018691588789,0.87601078167115898
AAA_int_CDC48_N,4,FisherM1ONLY,Sda_new,True,0.93939393939393945,0.91176470588235292,0.91803278688524592
AAA_int_CDC48_N,4,FisherM1ONLY,SAE_SVM,True,0.87878787878787878,1.0,0.93442622950819676
AAA_int_CDC48_N,4,FisherM1ONLY,SAE_SVM,False,0.82554517133956384,0.99624060150375937,0.90791599353796448
AAA_int_CDC48_N,4,FisherM1ONLY,DL,False,0.72727272727272729,0.99310344827586206,0.85175202156334229
AAA_int_CDC48_N,4,FisherM1ONLY,DL,True,0.81818181818181823,1.0,0.90163934426229508
AAA_int_CDC48_N,4,FisherM1ONLY,DL_old,False,0.8232323232323232,0.86243386243386244,0.83557951482479786
AAA_int_CDC48_N,4,FisherM1ONLY,DL_old,True,0.87878787878787878,0.90625,0.88524590163934425
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S,False,0.76262626262626265,0.85795454545454541,0.80592991913746626
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S,True,0.78787878787878785,0.89655172413793105,0.83606557377049184
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new,False,0.8232323232323232,0.86243386243386244,0.83557951482479786
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new,True,0.87878787878787878,0.90625,0.88524590163934425
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new_contraction,False,1.0,0.53369272237196763,0.53369272237196763
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new_contraction,True,1.0,0.54098360655737709,0.54098360655737709
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new_sparsity,False,1.0,0.53369272237196763,0.53369272237196763
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new_sparsity,True,1.0,0.54098360655737709,0.54098360655737709
AAA_int_CDC48_N,4,FisherM1ONLY,l2_reg,False,0.66666666666666663,1.0,0.82210242587601079
AAA_int_CDC48_N,4,FisherM1ONLY,l2_reg,True,0.72727272727272729,1.0,0.85245901639344257
AAA_int_CDC48_N,4,FisherM1ONLY,DL_S_new_Drop_out,False,0.66666666666666663,1.0,0.82210242587601079
