DDI,no.,FisherMode,method,isTest,recall,precision,accuracy
Arg_repressor_int_Arg_repressor_C,4,FisherM1ONLY,DL_S_new_sparsity,False,0.87636363636363634,0.91634980988593151,0.90088495575221239
Arg_repressor_int_Arg_repressor_C,4,FisherM1ONLY,DL_S_new_sparsity,True,0.86046511627906974,0.78723404255319152,0.80952380952380953
Arg_repressor_int_Arg_repressor_C,4,FisherM1ONLY,l2_reg,False,0.57090909090909092,0.76213592233009708,0.70442477876106191
Arg_repressor_int_Arg_repressor_C,4,FisherM1ONLY,l2_reg,True,0.65116279069767447,0.68292682926829273,0.66666666666666663
Arg_repressor_int_Arg_repressor_C,4,FisherM1ONLY,DL_S_new_Drop_out,False,0.37090909090909091,0.58285714285714285,0.56460176991150446
Arg_repressor_int_Arg_repressor_C,4,FisherM1ONLY,DL_S_new_Drop_out,True,0.41860465116279072,0.66666666666666663,0.59523809523809523
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,SVM,True,0.34615384615384615,0.48648648648648651,0.49038461538461536
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,SVM,False,0.5376344086021505,0.56689342403628118,0.55965292841648595
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,SVM_RBF,True,0.40384615384615385,0.59999999999999998,0.56730769230769229
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,SVM_RBF,False,0.6172043010752688,0.72110552763819091,0.68655097613882865
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,DL_xy,False,0.94405594405594406,0.94736842105263153,0.94394213381555159
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,DL_xy,True,0.69230769230769229,0.63157894736842102,0.64423076923076927
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,Sda_xy_with_first,False,0.92657342657342656,0.94982078853046592,0.93670886075949367
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,Sda_xy_with_first,True,0.71153846153846156,0.63793103448275867,0.65384615384615385
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,Sda_new,False,0.965034965034965,0.9517241379310345,0.95660036166365281
Arg_repressor_int_Arg_repressor_C,5,FisherM1ONLY,Sda_new,True,0.73076923076923073,0.6785714285714286,0.69230769230769229
