DDI,no.,FisherMode,method,isTest,recall,precision,accuracy
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,SVM,True,0.43935309973045822,0.49847094801223241,0.49865229110512127
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,SVM,False,0.42113821138211383,0.50389105058365757,0.50325203252032524
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,SVM_RBF,True,0.34501347708894881,0.5423728813559322,0.52695417789757415
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,SVM_RBF,False,0.33130081300813008,0.59100797679477879,0.55101626016260163
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_xy,False,0.72602739726027399,0.72305593451568895,0.72696476964769652
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_xy,True,0.66846361185983827,0.63917525773195871,0.64555256064690025
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,Sda_xy_with_first,False,0.73082191780821915,0.72289972899728994,0.72831978319783197
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,Sda_xy_with_first,True,0.67385444743935308,0.63775510204081631,0.64555256064690025
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,Sda_new,False,0.77465753424657535,0.75249500998003993,0.76253387533875339
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,Sda_new,True,0.71159029649595684,0.63461538461538458,0.65094339622641506
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,SAE_SVM,True,0.57951482479784366,0.58108108108108103,0.58086253369272234
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,SAE_SVM,False,0.60813008130081303,0.59983961507618289,0.60121951219512193
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL,False,0.55000000000000004,0.8119312436804853,0.71443089430894313
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL,True,0.47978436657681939,0.6953125,0.63477088948787064
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_old,False,0.31438356164383563,0.54063604240282681,0.52879403794037938
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_old,True,0.26145552560646901,0.48499999999999999,0.49191374663072779
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S,False,1.0,0.49457994579945802,0.49457994579945802
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new,False,0.20136986301369864,0.59393939393939399,0.53692411924119243
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new,True,0.15094339622641509,0.49557522123893805,0.49865229110512127
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new_contraction,False,0.0,0.0,0.50542005420054203
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new_contraction,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new_sparsity,False,0.34657534246575344,0.59952606635071093,0.56233062330623307
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new_sparsity,True,0.29649595687331537,0.54726368159203975,0.52560646900269536
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,l2_reg,False,0.0,0.0,0.50542005420054203
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.50542005420054203
Adaptin_N_int_Clat_adaptor_s,1,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,SVM,True,0.44701986754966888,0.5056179775280899,0.50496688741721851
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,SVM,False,0.42704626334519574,0.52915237628613421,0.52352708580466589
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,SVM_RBF,True,0.31456953642384106,0.55882352941176472,0.5331125827814569
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,SVM_RBF,False,0.32305258995650454,0.57172848145556332,0.54052985369711348
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_xy,False,0.75954454119223036,0.71500630517023955,0.73269611074489127
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_xy,True,0.6556291390728477,0.67346938775510201,0.66887417218543044
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,Sda_xy_with_first,False,0.76021433355659751,0.71608832807570977,0.73368490441661172
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,Sda_xy_with_first,True,0.6556291390728477,0.67576791808873715,0.67052980132450335
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,Sda_new,False,0.78365706630944409,0.723114956736712,0.74588002636783124
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,Sda_new,True,0.70860927152317876,0.6465256797583081,0.66059602649006621
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,SAE_SVM,True,0.51655629139072845,0.55913978494623651,0.55463576158940397
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,SAE_SVM,False,0.58362989323843417,0.58828218413710642,0.58758402530644527
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL,False,0.91761553918285332,0.51503759398496241,0.53427818061964405
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL,True,0.90066225165562919,0.50841121495327102,0.51490066225165565
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_old,False,0.99732083054253184,0.4920687376074025,0.492089650626236
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_old,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S,False,1.0,0.492089650626236,0.492089650626236
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new,False,0.83054253181513726,0.5,0.507910349373764
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new,True,0.83443708609271527,0.50299401197604787,0.50496688741721851
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new_contraction,False,0.0,0.0,0.507910349373764
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new_contraction,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new_sparsity,False,0.58673811118553254,0.51288056206088994,0.52241265655899805
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new_sparsity,True,0.57284768211920534,0.484593837535014,0.48178807947019869
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,l2_reg,False,1.0,0.492089650626236,0.492089650626236
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.507910349373764
Adaptin_N_int_Clat_adaptor_s,2,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,SVM,True,0.47204968944099379,0.47648902821316613,0.47670807453416147
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,SVM,False,0.45037863690713431,0.51598173515981738,0.51394978078915898
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,SVM_RBF,True,0.41304347826086957,0.53200000000000003,0.52484472049689446
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,SVM_RBF,False,0.36070147469111202,0.58462532299741599,0.55221203666799523
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_xy,False,0.82192691029900333,0.69183445190156601,0.72790697674418603
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_xy,True,0.76708074534161486,0.66042780748663099,0.68633540372670809
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,Sda_xy_with_first,False,0.82392026578073085,0.69390039171796303,0.73023255813953492
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,Sda_xy_with_first,True,0.77018633540372672,0.66133333333333333,0.68788819875776397
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,Sda_new,False,0.74883720930232556,0.65599534342258436,0.67807308970099667
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,Sda_new,True,0.7142857142857143,0.63013698630136983,0.64751552795031053
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,SAE_SVM,True,0.57453416149068326,0.59485530546623799,0.59161490683229812
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,SAE_SVM,False,0.5448385811080112,0.58418803418803422,0.57851733758469515
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL,False,0.63588039867109636,0.69854014598540148,0.68073089700996681
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL,True,0.57763975155279501,0.69402985074626866,0.66149068322981364
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_old,False,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_old,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S,False,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new,False,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new_contraction,False,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new_contraction,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new_sparsity,False,0.70099667774086383,0.51238465274405054,0.51694352159468437
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new_sparsity,True,0.68322981366459623,0.48245614035087719,0.4751552795031056
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,l2_reg,False,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new_Drop_out,False,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,3,FisherM1ONLY,DL_S_new_Drop_out,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,SVM,True,0.47894736842105262,0.50837988826815639,0.50789473684210529
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,SVM,False,0.47671336614918591,0.50663983903420529,0.50624763347216961
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,SVM_RBF,True,0.29473684210526313,0.56565656565656564,0.53421052631578947
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,SVM_RBF,False,0.33888678530859523,0.56681443951868271,0.53994698977659983
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_xy,False,0.75600505689001263,0.7018779342723005,0.71789207952035339
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_xy,True,0.67894736842105263,0.64179104477611937,0.65000000000000002
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,Sda_xy_with_first,False,0.75031605562579018,0.71506024096385545,0.72609656042915749
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,Sda_xy_with_first,True,0.68421052631578949,0.65326633165829151,0.66052631578947374
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,Sda_new,False,0.72945638432364102,0.71677018633540368,0.72104764910066266
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,Sda_new,True,0.64210526315789473,0.6594594594594595,0.65526315789473688
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,SAE_SVM,True,0.47894736842105262,0.56521739130434778,0.55526315789473679
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,SAE_SVM,False,0.5672093903824309,0.58401559454191032,0.58159787959106402
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL,False,0.77433628318584069,0.7093225246091488,0.72893657305143578
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL,True,0.71578947368421053,0.64150943396226412,0.65789473684210531
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_old,False,0.0,0.0,0.50078889239507729
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_old,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S,False,1.0,0.49921110760492271,0.49921110760492271
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new,False,0.37294563843236411,0.53979871912168342,0.52824234774376777
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new,True,0.38947368421052631,0.53623188405797106,0.52631578947368418
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new_contraction,False,1.0,0.49921110760492271,0.49921110760492271
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new_contraction,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new_sparsity,False,0.46839443742098608,0.53579175704989157,0.53202903124013889
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new_sparsity,True,0.41052631578947368,0.52702702702702697,0.52105263157894732
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,l2_reg,False,1.0,0.49921110760492271,0.49921110760492271
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,l2_reg,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new_Drop_out,False,1.0,0.49921110760492271,0.49921110760492271
Adaptin_N_int_Clat_adaptor_s,4,FisherM1ONLY,DL_S_new_Drop_out,True,1.0,0.5,0.5
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,SVM,True,0.54054054054054057,0.49822064056939502,0.49806949806949807
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,SVM,False,0.50933125972006221,0.52379048380647741,0.52313374805598756
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,SVM_RBF,True,0.36679536679536678,0.54285714285714282,0.52895752895752901
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,SVM_RBF,False,0.34875583203732502,0.57499999999999996,0.54548989113530322
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_xy,False,0.68741721854304638,0.70660313138189246,0.70738820479585218
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_xy,True,0.61776061776061775,0.65306122448979587,0.64478764478764483
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,Sda_xy_with_first,False,0.68675496688741722,0.70592239618788288,0.70674011665586522
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,Sda_xy_with_first,True,0.61776061776061775,0.65573770491803274,0.64671814671814676
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,Sda_new,False,0.71125827814569531,0.7222595830531271,0.72488658457550226
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,Sda_new,True,0.64864864864864868,0.66666666666666663,0.66216216216216217
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,SAE_SVM,True,0.53281853281853286,0.55645161290322576,0.55405405405405406
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,SAE_SVM,False,0.56648522550544322,0.58726320032245061,0.58417573872472783
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL,False,0.6066225165562914,0.73811442385173243,0.70220349967595597
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL,True,0.58301158301158296,0.72596153846153844,0.68146718146718144
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_old,False,0.0,0.0,0.51069345430978608
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_old,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S,False,0.0,0.0,0.51069345430978608
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new,False,0.023841059602649008,0.61016949152542377,0.51490602721970191
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new,True,0.023166023166023165,0.66666666666666663,0.50579150579150578
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new_contraction,False,0.0,0.0,0.51069345430978608
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new_contraction,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new_sparsity,False,0.10066225165562914,0.53146853146853146,0.51652624756966947
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new_sparsity,True,0.092664092664092659,0.45283018867924529,0.49034749034749037
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,l2_reg,False,0.0,0.0,0.51069345430978608
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.51069345430978608
Adaptin_N_int_Clat_adaptor_s,5,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,SVM,True,0.42737430167597767,0.49196141479099681,0.49301675977653631
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,SVM,False,0.48726243429033561,0.51167728237791932,0.51112009704811967
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,SVM_RBF,True,0.29050279329608941,0.53333333333333333,0.51815642458100564
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,SVM_RBF,False,0.35826930853214717,0.56218274111675126,0.53962798220784469
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_xy,False,0.73869680851063835,0.68201350521792514,0.69295584765756657
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_xy,True,0.67597765363128492,0.60651629072681701,0.61871508379888274
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,Sda_xy_with_first,False,0.73869680851063835,0.68243243243243246,0.69329288843950121
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,Sda_xy_with_first,True,0.67597765363128492,0.60499999999999998,0.61731843575418999
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,Sda_new,False,0.68018617021276595,0.72296819787985867,0.70576339737108185
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,Sda_new,True,0.62569832402234637,0.63817663817663817,0.63547486033519551
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,SAE_SVM,True,0.54748603351955305,0.5444444444444444,0.54469273743016755
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,SAE_SVM,False,0.56894460169834205,0.58993710691823897,0.58673675697533356
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL,False,0.69148936170212771,0.7344632768361582,0.71688574317492415
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL,True,0.62011173184357538,0.65102639296187681,0.6438547486033519
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_old,False,0.15757978723404256,0.58088235294117652,0.5153353555780249
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_old,True,0.097765363128491614,0.51470588235294112,0.5027932960893855
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S,False,0.0079787234042553185,0.70588235294117652,0.49544994944388271
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new,False,0.015292553191489361,0.58974358974358976,0.49544994944388271
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new_contraction,False,0.0,0.0,0.4930906639703404
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new_contraction,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new_sparsity,False,0.059840425531914897,0.625,0.50522413211998651
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new_sparsity,True,0.016759776536312849,0.35294117647058826,0.49301675977653631
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,l2_reg,False,0.0,0.0,0.4930906639703404
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.4930906639703404
Adaptin_N_int_Clat_adaptor_s,6,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,SVM,True,0.45977011494252873,0.48780487804878048,0.4885057471264368
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,SVM,False,0.45577719232216785,0.52333621434745026,0.52032367331576967
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,SVM_RBF,True,0.35057471264367818,0.48799999999999999,0.49137931034482757
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,SVM_RBF,False,0.36921339856981555,0.57134536983110074,0.54610462928114412
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_xy,False,0.69696969696969702,0.72756617172369276,0.71392722710163115
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_xy,True,0.68965517241379315,0.67796610169491522,0.68103448275862066
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,Sda_xy_with_first,False,0.6567717996289425,0.74947071277346511,0.71455457967377667
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,Sda_xy_with_first,True,0.60919540229885061,0.70666666666666667,0.67816091954022983
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,Sda_new,False,0.74953617810760664,0.72057074910820451,0.72553324968632371
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,Sda_new,True,0.72413793103448276,0.64948453608247425,0.66666666666666663
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,SAE_SVM,True,0.5977011494252874,0.55913978494623651,0.56321839080459768
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,SAE_SVM,False,0.57771923221678589,0.58925143953934744,0.58750470455400827
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL,False,0.55782312925170063,0.5571340333539222,0.55081555834378926
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL,True,0.54597701149425293,0.47738693467336685,0.47413793103448276
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_old,False,0.0,0.0,0.49278544542032621
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_old,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S,False,0.0,0.0,0.49215809284818068
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new,False,0.017934446505875078,0.69047619047619047,0.49780426599749061
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new,True,0.0057471264367816091,1.0,0.50287356321839083
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new_contraction,False,0.0,0.0,0.49278544542032621
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new_contraction,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new_sparsity,False,0.21583178726035868,0.58557046979865768,0.52478042659974911
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new_sparsity,True,0.23563218390804597,0.47126436781609193,0.48563218390804597
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,l2_reg,False,0.0,0.0,0.49278544542032621
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,l2_reg,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new_Drop_out,False,0.0,0.0,0.49278544542032621
Adaptin_N_int_Clat_adaptor_s,7,FisherM1ONLY,DL_S_new_Drop_out,True,0.0,0.0,0.5
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,SVM,True,0.55799373040752354,0.49582172701949861,0.4952978056426332
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,SVM,False,0.50079617834394907,0.51472995090016371,0.51433121019108285
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,SVM_RBF,True,0.41692789968652039,0.51550387596899228,0.51253918495297801
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,SVM_RBF,False,0.36425159235668791,0.5824315722469765,0.55155254777070062
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL_xy,False,0.68925393566050652,0.74482248520710059,0.73490378234903786
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL_xy,True,0.66144200626959249,0.65123456790123457,0.65360501567398122
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,Sda_xy_with_first,False,0.68925393566050652,0.74262536873156337,0.73357664233576647
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,Sda_xy_with_first,True,0.66144200626959249,0.64525993883792054,0.64890282131661448
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,Sda_new,False,0.69883641341546887,0.71548703573931327,0.71930988719309885
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,Sda_new,True,0.64890282131661448,0.65714285714285714,0.65517241379310343
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,SAE_SVM,True,0.59874608150470221,0.5650887573964497,0.56896551724137934
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,SAE_SVM,False,0.56847133757961787,0.58524590163934431,0.58280254777070062
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL,False,0.83162217659137572,0.65357719203873055,0.70471134704711347
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL,True,0.83385579937304077,0.60730593607305938,0.64733542319749215
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL_old,False,0.047227926078028747,0.5390625,0.51857996018579955
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL_old,True,0.087774294670846395,0.45161290322580644,0.49059561128526646
Adaptin_N_int_Clat_adaptor_s,8,FisherM1ONLY,DL_S,False,0.55030800821355241,0.50155957579538368,0.5169210351692104
