DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
AICARFT_IMPCHas_int_MGS,33,FisherM1,DL,False,0.66105769230769229,0.85403726708074523,0.78037383177570097
AICARFT_IMPCHas_int_MGS,33,FisherM1,DL,True,0.68055555555555558,0.81666666666666665,0.76388888888888884
AICARFT_IMPCHas_int_MGS,33,FisherM1,DL_U,False,0.91105769230769229,0.90238095238095239,0.90887850467289721
AICARFT_IMPCHas_int_MGS,33,FisherM1,DL_U,True,0.90277777777777779,0.79268292682926833,0.83333333333333337
AICARFT_IMPCHas_int_MGS,34,FisherM1,SVM,True,0.66666666666666663,1.0,0.83333333333333337
AICARFT_IMPCHas_int_MGS,34,FisherM1,SVM,False,0.53221957040572787,0.57922077922077919,0.57279236276849643
AICARFT_IMPCHas_int_MGS,34,FisherM1,DL,False,0.8875739644970414,0.90909090909090906,0.89850746268656712
AICARFT_IMPCHas_int_MGS,34,FisherM1,DL,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,34,FisherM1,DL_U,False,0.91124260355029585,0.90058479532163749,0.90447761194029852
AICARFT_IMPCHas_int_MGS,34,FisherM1,DL_U,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,35,FisherM1,SVM,True,0.5,0.75,0.66666666666666663
AICARFT_IMPCHas_int_MGS,35,FisherM1,SVM,False,0.57474600870827286,0.54395604395604391,0.54644412191582004
AICARFT_IMPCHas_int_MGS,35,FisherM1,DL,False,0.97407407407407409,0.92442882249560632,0.94827586206896552
AICARFT_IMPCHas_int_MGS,35,FisherM1,DL,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,35,FisherM1,DL_U,False,0.94444444444444442,0.9107142857142857,0.92740471869328489
AICARFT_IMPCHas_int_MGS,35,FisherM1,DL_U,True,1.0,1.0,1.0
AICARFT_IMPCHas_int_MGS,36,FisherM1,SVM,True,0.52000000000000002,0.52702702702702697,0.52666666666666662
AICARFT_IMPCHas_int_MGS,36,FisherM1,SVM,False,0.5532258064516129,0.55772357723577237,0.55725806451612903
AICARFT_IMPCHas_int_MGS,36,FisherM1,DL,False,0.96806387225548907,0.91682419659735348,0.93951612903225812
AICARFT_IMPCHas_int_MGS,36,FisherM1,DL,True,0.95999999999999996,0.81818181818181823,0.87333333333333329
AICARFT_IMPCHas_int_MGS,36,FisherM1,DL_U,False,0.98203592814371254,0.9196261682242991,0.94758064516129037
AICARFT_IMPCHas_int_MGS,36,FisherM1,DL_U,True,0.98666666666666669,0.84090909090909094,0.90000000000000002
AICARFT_IMPCHas_int_MGS,37,FisherM1,SVM,True,0.56140350877192979,0.5161290322580645,0.51754385964912286
AICARFT_IMPCHas_int_MGS,37,FisherM1,SVM,False,0.61553030303030298,0.54438860971524283,0.55018939393939392
AICARFT_IMPCHas_int_MGS,37,FisherM1,DL,False,0.98090692124105017,0.90131578947368429,0.9372037914691943
AICARFT_IMPCHas_int_MGS,37,FisherM1,DL,True,0.84210526315789469,0.64864864864864868,0.69298245614035092
AICARFT_IMPCHas_int_MGS,37,FisherM1,DL_U,False,0.9761336515513126,0.89890109890109893,0.93364928909952605
AICARFT_IMPCHas_int_MGS,37,FisherM1,DL_U,True,0.82456140350877194,0.63513513513513509,0.67543859649122806
AICARFT_IMPCHas_int_MGS,38,FisherM1,SVM,True,0.66666666666666663,1.0,0.75
AICARFT_IMPCHas_int_MGS,38,FisherM1,SVM,False,0.54435483870967738,0.54766734279918861,0.54646464646464643
AICARFT_IMPCHas_int_MGS,38,FisherM1,DL,False,0.96240601503759393,0.90352941176470591,0.92929292929292928
AICARFT_IMPCHas_int_MGS,38,FisherM1,DL,True,1.0,0.75,0.75
AICARFT_IMPCHas_int_MGS,38,FisherM1,DL_U,False,0.93233082706766912,0.90291262135922334,0.91540404040404044
AICARFT_IMPCHas_int_MGS,38,FisherM1,DL_U,True,1.0,0.75,0.75
