no.,method,isTest,recall,precision,accuracy
2,SAE_SVM_RBF,True,0.78731762065095401,0.75755939524838012,0.76980817347789821
2,SAE_SVM_RBF,False,0.80648535564853552,0.77319070700317571,0.78564601616126506
2,SAE_SVM_POLY,True,0.74017957351290686,0.5695164075993091,0.59410619961078681
2,SAE_SVM_POLY,False,0.77179218967921892,0.58783694064533265,0.6165609522982014
2,DL_S,True,0.89393939393939392,0.89797068771138677,0.89713650264108979
2,DL_S,False,1.0,1.0,1.0
2,SAE_S_SVM,True,0.6184062850729517,0.55127563781890943,0.56157909368918546
2,SAE_S_SVM,False,0.6586471408647141,0.58185738487602034,0.59396993657137898
2,SAE_S_SVM_RBF,True,0.83277216610549942,0.75329949238578686,0.78204058938003895
2,SAE_S_SVM_RBF,False,0.85181311018131101,0.77310126582278482,0.80154661569206709
2,SAE_S_SVM_POLY,True,0.74915824915824913,0.56784347086346232,0.59327217125382259
2,SAE_S_SVM_POLY,False,0.78329846582984664,0.59180716543730238,0.62273003736206445
3,SVM,True,0.54530477759472817,0.54084967320261434,0.53966942148760333
3,SVM,False,0.59889158295808798,0.58869594824651006,0.59256070260031002
3,SVM_RBF,True,0.28610653487095,0.9060869565217391,0.62699724517906341
3,SVM_RBF,False,1.0,1.0,1.0
3,SVM_POLY,True,0.58868753432180121,0.90847457627118644,0.76391184573002757
3,SVM_POLY,False,0.76532732940768966,0.99214189492590921,0.88031685896332013
3,Log,True,0.56342668863261947,0.5554953979426096,0.55482093663911847
3,Log,False,0.67336335296155181,0.65027596588058201,0.6575684518684346
3,DL,True,0.85886875343218017,0.88511601584606681,0.8732782369146006
3,DL,False,1.0,0.99982683982683984,0.99991389702083688
3,SAE_SVM,True,0.65348709500274571,0.6692913385826772,0.6641873278236915
3,SAE_SVM,False,0.67145826117076546,0.66971843150803245,0.67203375236783192
3,SAE_SVM_RBF,True,0.77869302580999455,0.77317339149400222,0.77438016528925624
3,SAE_SVM_RBF,False,0.79823346033945275,0.78745942251836665,0.79257792319614262
3,SAE_SVM_POLY,True,0.69686985172981875,0.59689557855126996,0.61184573002754816
3,SAE_SVM_POLY,False,0.72151021821960515,0.60289435600578867,0.62527983468227999
3,DL_S,True,0.88907193849533228,0.90396426577331102,0.89696969696969697
3,DL_S,False,1.0,1.0,1.0
3,SAE_S_SVM,True,0.62767710049423397,0.56500247157686601,0.57079889807162532
3,SAE_S_SVM,False,0.6560443366816765,0.58053639846743299,0.59333562941277773
3,SAE_S_SVM_RBF,True,0.84623833058758924,0.77011494252873558,0.79614325068870528
3,SAE_S_SVM_RBF,False,0.84239695185313479,0.780112269446672,0.80359910452901673
3,SAE_S_SVM_POLY,True,0.72926963207029105,0.61001378043178689,0.63030303030303025
3,SAE_S_SVM_POLY,False,0.73190162798753033,0.60328336902212709,0.62743240916135701
4,SVM,True,0.50778642936596219,0.53360607831677387,0.52618243243243246
