no.,method,isTest,recall,precision,accuracy
22,SVM,False,0.60624999999999996,0.61102362204724414,0.60951221632901487
22,SVM_RBF,True,0.4483528754885539,0.88925802879291238,0.69735744089012519
22,SVM_RBF,False,1.0,1.0,1.0
22,SVM_POLY,True,0.63874930206588498,0.89866457187745485,0.78414464534075101
22,SVM_POLY,False,0.81093749999999998,0.98192137902039101,0.89783497087209807
22,Log,True,0.57118927973199329,0.54705882352941182,0.55076495132127956
22,Log,False,0.68871527777777775,0.66193892875020854,0.66794191809407877
22,DL,True,0.85594639865996647,0.82508073196986009,0.83783031988873435
22,DL,False,0.99982638888888886,0.99965283804894989,0.99973915311712025
22,SAE_SVM,True,0.63986599664991628,0.63490304709141276,0.63727399165507648
22,SAE_SVM,False,0.66302083333333328,0.649379357252168,0.65194330927745414
22,SAE_SVM_RBF,True,0.70295924064768289,0.72900984365952526,0.72183588317107095
22,SAE_SVM_RBF,False,0.73402777777777772,0.73903163782555492,0.73697939309625249
22,SAE_SVM_POLY,True,0.64600781686208819,0.67150319210679055,0.66620305980528516
22,SAE_SVM_POLY,False,0.66614583333333333,0.68505623995715048,0.67941918094078779
22,DL_S,True,0.79899497487437188,0.87630128597672996,0.84367176634214192
22,DL_S,False,0.87239583333333337,0.94597138554216853,0.91113816189896535
22,SAE_S_SVM,True,0.6365159128978225,0.5643564356435643,0.57413073713490959
22,SAE_S_SVM,False,0.64218750000000002,0.57887323943661972,0.58681853751847668
22,SAE_S_SVM_RBF,True,0.7565605806811837,0.6791979949874688,0.70069541029207227
22,SAE_S_SVM_RBF,False,0.77621527777777777,0.69772159800249689,0.71950265194330931
22,SAE_S_SVM_POLY,True,0.66945840312674487,0.64324034334763946,0.65034770514603613
22,SAE_S_SVM_POLY,False,0.671875,0.66165156436997774,0.66359447004608296
23,SVM,True,0.56150027578599004,0.53862433862433867,0.53370629370629374
23,SVM,False,0.60343317568751098,0.57570187165775399,0.58012063991607654
23,SVM_RBF,True,0.35521235521235522,0.93468795355587808,0.66041958041958038
23,SVM_RBF,False,1.0,1.0,1.0
23,SVM_POLY,True,0.70159955874241586,0.88826815642458101,0.80391608391608393
23,SVM_POLY,False,0.8518129269574356,0.98143289606458128,0.91799982515954193
23,Log,True,0.56756756756756754,0.56015242242787155,0.55468531468531468
23,Log,False,0.68645997547731652,0.65491310160427807,0.66299501704694463
23,DL,True,0.82625482625482627,0.85599999999999998,0.84139860139860145
23,DL,False,1.0,1.0,1.0
23,SAE_SVM,True,0.63927192498621066,0.63195201744820062,0.62825174825174823
23,SAE_SVM,False,0.65282886670169904,0.6381849315068493,0.6420141620771046
23,SAE_SVM_RBF,True,0.70987313844456701,0.73083475298126066,0.72027972027972031
23,SAE_SVM_RBF,False,0.72849886144683829,0.74188369603995719,0.73800157356412277
23,SAE_SVM_POLY,True,0.66795366795366795,0.69838523644752015,0.68531468531468531
23,SAE_SVM_POLY,False,0.67857768435803123,0.69376790830945556,0.6900952880496547
23,DL_S,True,0.81853281853281856,0.88544152744630067,0.85426573426573427
23,DL_S,False,0.88614468383254508,0.95291015257110567,0.92132179386309987
23,SAE_S_SVM,True,0.63706563706563701,0.57206537890044573,0.57426573426573424
23,SAE_S_SVM,False,0.65125240847784205,0.57438591070600953,0.58510359297141357
23,SAE_S_SVM_RBF,True,0.74958632101489242,0.7141355754072517,0.72083916083916089
23,SAE_S_SVM_RBF,False,0.74706603608337707,0.70472571050892263,0.7175452399685287
23,SAE_S_SVM_POLY,True,0.65857694429123004,0.68699654775604146,0.67468531468531467
23,SAE_S_SVM_POLY,False,0.65913469959712734,0.66885886953430507,0.66701634758283068
24,SVM,True,0.52895752895752901,0.54334277620396598,0.54194260485651213
24,SVM,False,0.55185570586194932,0.57791500181620048,0.57675060365643327
24,SVM_RBF,True,0.3221180364037507,0.94805194805194803,0.65204194260485648
24,SVM_RBF,False,1.0,1.0,1.0
24,SVM_POLY,True,0.64809707666850525,0.8908263836239575,0.7842163355408388
24,SVM_POLY,False,0.80697190426638921,0.98685047720042418,0.89867195584684378
24,Log,True,0.57198014340871484,0.55247735748534899,0.55408388520971308
24,Log,False,0.68383628165105792,0.65815389751293607,0.66617799241117626
24,DL,True,0.85990071704357418,0.84043126684636116,0.84823399558498891
24,DL,False,1.0,0.99965325936199734,0.99982752673335629
24,SAE_SVM,True,0.64258135686707119,0.63905650027427319,0.63962472406181015
24,SAE_SVM,False,0.65400624349635794,0.63915254237288133,0.64436012418075195
