no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.57660626029654038,0.52552552552552556,0.52644628099173552
1,10000,SVM,False,0.65330307614725169,0.60452636490900602,0.61624999999999996
1,10000,SVM_RBF,True,0.25645249862712793,0.9434343434343434,0.61928374655647378
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.5409115870400879,0.86707746478873238,0.728099173553719
1,10000,SVM_POLY,False,0.73575390821986886,0.99217953077184629,0.86612500000000003
1,10000,Log,True,0.54530477759472817,0.53704705246078965,0.53608815426997247
1,10000,Log,False,0.69894099848714064,0.69075504610017446,0.69562500000000005
1,10000,DL,True,0.86436024162548053,0.83148441627047021,0.84407713498622594
1,10000,DL,False,0.99949571356530509,1.0,0.99975000000000003
1,10000,SAE_SVM,True,0.65513454146073591,0.66425389755011133,0.66088154269972454
1,10000,SAE_SVM,False,0.67070095814422592,0.67839836776332563,0.67912499999999998
1,10000,SAE_SVM_RBF,True,0.87753981328940145,0.87995594713656389,0.87851239669421488
1,10000,SAE_SVM_RBF,False,0.98663640948058495,0.97947434292866087,0.98312500000000003
1,10000,SAE_SVM_POLY,True,0.87863811092806154,0.86533261222282309,0.87052341597796146
1,10000,SAE_SVM_POLY,False,0.96243066061522942,0.96243066061522942,0.96274999999999999
1,10000,DL_S,True,0.89566172432729274,0.84202374806401648,0.86336088154269974
1,10000,DL_S,False,0.99949571356530509,0.9905047476261869,0.995
1,10000,SAE_S_SVM,True,0.57770455793520048,0.54087403598971717,0.54214876033057846
1,10000,SAE_S_SVM,False,0.63918305597579428,0.58694142162537621,0.59812500000000002
1,10000,SAE_S_SVM_RBF,True,0.89401427786930254,0.87904967602591788,0.88512396694214879
1,10000,SAE_S_SVM_RBF,False,0.98915784165405951,0.97732934728450427,0.98324999999999996
1,10000,SAE_S_SVM_POLY,True,0.89181768259198246,0.86428951569984036,0.87548209366391183
1,10000,SAE_S_SVM_POLY,False,0.96898638426626327,0.95644599303135891,0.96274999999999999
