no.,number_of_training,method,isTest,recall,precision,accuracy
1,10000,SVM,True,0.56011235955056182,0.52363445378151263,0.52714045886961391
1,10000,SVM,False,0.65290980755854389,0.62857142857142856,0.63141324626865669
1,10000,SVM_RBF,True,0.96685393258426966,0.56463254593175849,0.61219921656407383
1,10000,SVM_RBF,False,1.0,1.0,1.0
1,10000,SVM_POLY,True,0.63707865168539324,0.88180404354587871,0.77672076105204257
1,10000,SVM_POLY,False,0.81636911662415956,0.98793490460157141,0.90263526119402981
1,10000,Log,True,0.56011235955056182,0.54660087719298245,0.54952434247341919
1,10000,Log,False,0.70809181544168787,0.68291592128801426,0.6878498134328358
1,10000,DL,True,0.8342696629213483,0.81953642384105962,0.82596530498041409
1,10000,DL,False,0.99953628564804076,0.99930458970792768,0.99941697761194026
1,10000,SAE_SVM,True,0.6460674157303371,0.62095032397408212,0.62730833799664243
1,10000,SAE_SVM,False,0.66450266635752375,0.64826962225740781,0.64995335820895528
1,10000,SAE_SVM_RBF,True,0.89101123595505616,0.88951205832865954,0.89059876888640177
1,10000,SAE_SVM_RBF,False,0.99582657083236725,0.99398287433464483,0.99486940298507465
1,10000,SAE_SVM_POLY,True,0.88146067415730334,0.89299943084803646,0.88836038052602129
1,10000,SAE_SVM_POLY,False,0.986784140969163,0.98770016245068459,0.98717350746268662
1,10000,DL_S,True,0.87752808988764042,0.88049605411499432,0.87968662562954669
1,10000,DL_S,False,0.99930442847206125,0.99976803525864066,0.99953358208955223
1,10000,SAE_S_SVM,True,0.62303370786516854,0.55505505505505504,0.56351426972579743
1,10000,SAE_S_SVM,False,0.64827266403895201,0.57984238905018659,0.58687033582089554
1,10000,SAE_S_SVM_RBF,True,0.90842696629213482,0.89733629300776918,0.90263010632344709
1,10000,SAE_S_SVM_RBF,False,0.99443542777648963,0.99489677569009505,0.99463619402985071
1,10000,SAE_S_SVM_POLY,True,0.90112359550561794,0.90417136414881627,0.90318970341354221
1,10000,SAE_S_SVM_POLY,False,0.98771156967308138,0.98771156967308138,0.98763992537313428
