no.,method,isTest,recall,precision,accuracy
1,SVM,True,0.54744525547445255,0.55397727272727271,0.54967449759411269
1,SVM,False,0.61612557973599713,0.60352961733356636,0.60889950460014153
1,SVM_RBF,True,0.287478944413251,0.90619469026548671,0.62581375601471834
1,SVM_RBF,False,1.0,1.0,1.0
1,SVM_POLY,True,0.55193711398090961,0.89689781021897808,0.74214548542315317
1,SVM_POLY,False,0.72172672136996074,0.99239636987981361,0.8592533616418967
1,Log,True,0.5670971364402021,0.57418988061398524,0.56977073308802717
1,Log,False,0.67106671423474851,0.66255723846424797,0.66737438075017697
1,DL,True,0.85233015160022463,0.85665914221218964,0.85366544013586187
1,DL,False,1.0,0.99982165150704483,0.99991153573956126
1,SAE_SVM,True,0.65188096574957888,0.663049685893775,0.65751485989244274
1,SAE_SVM,False,0.68283981448448094,0.67944621938232164,0.68294409058740269
1,SAE_SVM_RBF,True,0.7871982032565974,0.80114285714285716,0.79422587036512882
1,SAE_SVM_RBF,False,0.80235462004994651,0.81663035584604227,0.81263269639065816
1,SAE_SVM_POLY,True,0.65468837731611451,0.69946010797840441,0.68412114350410413
1,SAE_SVM_POLY,False,0.64876917588298255,0.68947867298578203,0.68090941259731064
1,DL_S,True,0.88714205502526666,0.87826570316842689,0.88112086045853377
1,DL_S,False,0.99982161969318584,0.99946504992867347,0.99964614295824483
1,SAE_S_SVM,True,0.63222908478382933,0.57302798982188297,0.57712991791678458
1,SAE_S_SVM,False,0.64716375312165542,0.57927510777582625,0.59191436659589525
1,SAE_S_SVM_RBF,True,0.8034811903425042,0.78154014199890776,0.78771582224738179
1,SAE_S_SVM_RBF,False,0.82572244024259722,0.78271897193101114,0.79989384288747345
1,SAE_S_SVM_POLY,True,0.70466030320044915,0.65262610504420182,0.66204358901783189
1,SAE_S_SVM_POLY,False,0.69835890117731003,0.64764267990074442,0.66197806086341116
2,SVM,True,0.5415968732551647,0.54038997214484674,0.54417058986430356
2,SVM,False,0.62686308492201037,0.60434419381787807,0.6087069413190237
2,SVM_RBF,True,0.40982691233947516,0.89621489621489625,0.68374411520354472
2,SVM_RBF,False,1.0,1.0,1.0
2,SVM_POLY,True,0.59631490787269681,0.89372384937238492,0.76460814178897807
2,SVM_POLY,False,0.79237435008665513,0.9891821722198183,0.89198545958109743
2,Log,True,0.55164712451144615,0.56424900057110228,0.56632511769592908
2,Log,False,0.69098786828422876,0.66306336271411936,0.67033062142980782
2,DL,True,0.87493020658849807,0.86146234194612425,0.8681805594018277
2,DL,False,0.99982668977469669,1.0,0.99991344988748487
2,SAE_SVM,True,0.69011725293132331,0.66380236305048335,0.67294378288562728
2,SAE_SVM,False,0.68613518197573653,0.67907375643224699,0.68132248571923149
2,SAE_SVM_RBF,True,0.77442769402568401,0.7867271695972774,0.78399335364165046
2,SAE_SVM_RBF,False,0.79272097053726165,0.80970083200566456,0.80344469447810285
2,SAE_SVM_POLY,True,0.68230039084310445,0.66958904109589046,0.67543616726668509
2,SAE_SVM_POLY,False,0.70242634315424612,0.67640186915887845,0.68357278864462523
2,DL_S,True,0.89670575097710781,0.87568157033805893,0.88562725006923293
2,DL_S,False,1.0,1.0,1.0
2,SAE_S_SVM,True,0.66554997208263544,0.56707897240723126,0.58211021877596236
2,SAE_S_SVM,False,0.67331022530329288,0.58756805807622503,0.60083088108014537
2,SAE_S_SVM_RBF,True,0.81686208821887218,0.77081138040042152,0.78870119080587098
2,SAE_S_SVM_RBF,False,0.84211438474870015,0.78969608321144158,0.80915700190410245
2,SAE_S_SVM_POLY,True,0.73534338358458962,0.63746369796708624,0.66131265577402376
2,SAE_S_SVM_POLY,False,0.74887348353552863,0.64090774250964111,0.66505106456638396
3,SVM,True,0.55986696230598665,0.53981827899518975,0.54532967032967028
3,SVM,False,0.63231245698554717,0.60414269275028765,0.60967021642047403
3,SVM_RBF,True,0.39745011086474502,0.89624999999999999,0.6785714285714286
3,SVM_RBF,False,1.0,1.0,1.0
3,SVM_POLY,True,0.66796008869179602,0.88602941176470584,0.79285714285714282
3,SVM_POLY,False,0.83052305574673091,0.98289554062309104,0.90819306080384743
3,Log,True,0.5509977827050998,0.53297587131367297,0.53818681318681316
3,Log,False,0.68358568479008952,0.65463832591860271,0.66205771212641706
3,DL,True,0.85144124168514412,0.85762144053601341,0.85631868131868127
3,DL,False,1.0,1.0,1.0
3,SAE_SVM,True,0.66241685144124174,0.64945652173913049,0.6554945054945055
3,SAE_SVM,False,0.6925326909841707,0.67715343203230149,0.68172449330127105
3,SAE_SVM_RBF,True,0.7782705099778271,0.77956690727373679,0.78104395604395604
3,SAE_SVM_RBF,False,0.80471438403303508,0.80805114029025571,0.80711095843352798
3,SAE_SVM_POLY,True,0.68514412416851445,0.65086887835702989,0.66181318681318679
3,SAE_SVM_POLY,False,0.69769442532690984,0.66377475855295465,0.67270697354860876
3,DL_S,True,0.90077605321507759,0.86991434689507496,0.88406593406593403
3,DL_S,False,1.0,0.99982797178737315,0.99991411885949844
3,SAE_S_SVM,True,0.63082039911308208,0.54975845410628021,0.56098901098901099
3,SAE_S_SVM,False,0.67119752236751551,0.58067877344447749,0.59395396770869113
3,SAE_S_SVM_RBF,True,0.82871396895787142,0.74415131906421117,0.77390109890109893
3,SAE_S_SVM_RBF,False,0.85203028217481069,0.77278401997503132,0.80109927859841978
3,SAE_S_SVM_POLY,True,0.74057649667405767,0.61595205163669897,0.64258241758241763
3,SAE_S_SVM_POLY,False,0.75034411562284931,0.6322122354305596,0.65750601167983513
4,SVM,True,0.55543298400441254,0.54110693175711988,0.53566433566433569
4,SVM,False,0.61884743387633556,0.6001358926448106,0.60398636244426962
4,SVM_RBF,True,0.34418091560948705,0.90173410404624277,0.64839160839160837
4,SVM_RBF,False,1.0,1.0,1.0
4,SVM_POLY,True,0.61003861003861004,0.88057324840764328,0.76027972027972024
4,SVM_POLY,False,0.78367489928183565,0.98785603886067552,0.88722790453710987
4,Log,True,0.55763927192498619,0.55610561056105612,0.54993006993006988
4,Log,False,0.68593448940269752,0.66542056074766354,0.67112509834775769
4,DL,True,0.84942084942084939,0.86371284352215372,0.85566433566433564
4,DL,False,1.0,0.99982486865148856,0.99991257977095904
4,SAE_SVM,True,0.68284611141754004,0.67576419213973804,0.67300699300699296
4,SAE_SVM,False,0.67822736030828512,0.66816220880069022,0.67129993880583971
4,SAE_SVM_RBF,True,0.794815223386652,0.78915662650602414,0.78825174825174826
4,SAE_SVM_RBF,False,0.80539499036608864,0.80610098176718092,0.80618935221610277
4,SAE_SVM_POLY,True,0.67291781577495868,0.66160520607375273,0.65958041958041957
4,SAE_SVM_POLY,False,0.67262217551234893,0.67976633032395117,0.67846839758720168
4,DL_S,True,0.88141202426916709,0.89025069637883003,0.88475524475524481
4,DL_S,False,1.0,1.0,1.0
4,SAE_S_SVM,True,0.62327633756205181,0.56359102244389025,0.56419580419580417
4,SAE_S_SVM,False,0.65983534769661933,0.58868573214564779,0.6001398723664656
4,SAE_S_SVM_RBF,True,0.84114726971869824,0.75644841269841268,0.78209790209790209
4,SAE_S_SVM_RBF,False,0.84830968645997551,0.78087713640761058,0.80548999038377478
4,SAE_S_SVM_POLY,True,0.72255929398786545,0.62321598477640328,0.63776223776223773
4,SAE_S_SVM_POLY,False,0.72639691714836219,0.6397716754088244,0.65932336742722264
5,SVM,True,0.5409115870400879,0.5469183786785119,0.54937261320240038
5,SVM,False,0.59149374035328417,0.60893361581920902,0.60806547872793926
5,SVM_RBF,True,0.31576057111477213,0.94417077175697861,0.65084560829241678
5,SVM_RBF,False,1.0,1.0,1.0
5,SVM_POLY,True,0.62602965403624378,0.89622641509433965,0.77823240589198039
5,SVM_POLY,False,0.80192076830732295,0.98649789029535861,0.89606957114843555
5,Log,True,0.55354200988467872,0.55354200988467872,0.55646481178396068
5,Log,False,0.67484136511747561,0.65419783873649207,0.66101116889760425
5,DL,True,0.86655683690280061,0.85067385444743937,0.85815602836879434
5,DL,False,0.99982850282970326,0.9996570644718793,0.99974422371898708
5,SAE_SVM,True,0.67764964305326747,0.66594711279007013,0.67103109656301141
5,SAE_SVM,False,0.67569885096895899,0.67396510434485113,0.6762724869980391
5,SAE_SVM_RBF,True,0.79077429983525538,0.78559738134206214,0.78887070376432078
5,SAE_SVM_RBF,False,0.8063796947350369,0.80971241604959532,0.80953192940574648
5,SAE_SVM_POLY,True,0.66227347611202636,0.68953687821612353,0.68412438625204586
5,SAE_SVM_POLY,False,0.66489452924026748,0.68510337515462094,0.68147327137863412
5,DL_S,True,0.89840746842394292,0.87113951011714585,0.88352427714129844
5,DL_S,False,0.99965700565940663,0.99965700565940663,0.99965896495864948
5,SAE_S_SVM,True,0.62987369577155405,0.56225490196078431,0.57255864702673209
5,SAE_S_SVM,False,0.64517235465614819,0.57708237459733092,0.58854122261062325
5,SAE_S_SVM_RBF,True,0.82317408017572757,0.76518631955079119,0.78668848881614839
5,SAE_S_SVM_RBF,False,0.84565254673297896,0.78933888266367858,0.81106658709182367
