no.,method,isTest,recall,precision,accuracy
11,SVM,True,0.51752921535893159,0.51984348798211288,0.52175117761152678
11,SVM,False,0.59968820370691145,0.58390959689660993,0.58624870107377902
11,SVM_RBF,True,0.4257095158597663,0.8624577226606539,0.68024383485730122
11,SVM_RBF,False,1.0,1.0,1.0
11,SVM_POLY,True,0.62437395659432382,0.88555643251775851,0.77279024660570794
11,SVM_POLY,False,0.80945782089035168,0.98836717428087995,0.89998268098372014
11,Log,True,0.55370061213133004,0.53638814016172509,0.53948462177888612
11,Log,False,0.68196778104971423,0.66023813516686236,0.66556979563560792
11,DL,True,0.8480801335559266,0.83506849315068488,0.8409531726239956
11,DL,False,0.9996535596743461,0.99948042951160387,0.99956702459300317
11,SAE_SVM,True,0.64941569282136891,0.63355048859934848,0.63840399002493764
11,SAE_SVM,False,0.6722674519314048,0.65424814565070799,0.65855559404225839
11,SAE_SVM_RBF,True,0.82248191430161377,0.80238870792616734,0.81075090052646159
11,SAE_SVM_RBF,False,0.8491252381777239,0.84154506437768239,0.84464842396951856
11,SAE_SVM_POLY,True,0.78631051752921532,0.68096385542168669,0.7101690218897202
11,SAE_SVM_POLY,False,0.78832496102546334,0.69715073529411764,0.72298233460339456
11,DL_S,True,0.90205898720089039,0.87716450216450215,0.88833471875865888
11,DL_S,False,0.9996535596743461,0.9996535596743461,0.99965361967440247
11,SAE_S_SVM,True,0.62659988870339456,0.56047784967645597,0.5694098088113051
11,SAE_S_SVM,False,0.65858305906807557,0.59000620732464304,0.6005368895046761
11,SAE_S_SVM_RBF,True,0.86143572621035058,0.79793814432989696,0.82238847326129116
11,SAE_S_SVM_RBF,False,0.88879265546509612,0.83241401687216099,0.85495323865604433
11,SAE_S_SVM_POLY,True,0.78631051752921532,0.67414122137404575,0.70435023552230536
11,SAE_S_SVM_POLY,False,0.80356833535423522,0.68787069988137606,0.7195185313474195
12,SVM,True,0.52270210409745288,0.54377880184331795,0.53953229398663693
12,SVM,False,0.60560911481156876,0.60988526037069724,0.61190393317090153
12,SVM_RBF,True,0.29457364341085274,0.92844677137870857,0.63390868596881955
12,SVM_RBF,False,1.0,1.0,1.0
12,SVM_POLY,True,0.5874861572535991,0.87469084913437756,0.75027839643652561
12,SVM_POLY,False,0.76283961437335668,0.98662434822035816,0.87713191785589972
12,Log,True,0.54817275747508309,0.54009819967266781,0.5381403118040089
12,Log,False,0.68939526730937772,0.66346153846153844,0.6722067525234946
12,DL,True,0.83942414174972313,0.84315906562847609,0.84075723830734972
12,DL,False,1.0,1.0,1.0
12,SAE_SVM,True,0.66112956810631229,0.6409017713365539,0.64337416481069043
12,SAE_SVM,False,0.66240140227870292,0.64686751112632657,0.65288896623738257
12,SAE_SVM_RBF,True,0.80564784053156147,0.8074361820199778,0.8056792873051225
12,SAE_SVM_RBF,False,0.83803680981595097,0.84559603820304219,0.84363035154890353
12,SAE_SVM_POLY,True,0.74695459579180512,0.67483741870935465,0.69181514476614703
12,SAE_SVM_POLY,False,0.75179666958808067,0.70612446493249914,0.72145840584754617
12,DL_S,True,0.89147286821705429,0.8797814207650273,0.88418708240534516
12,DL_S,False,1.0,1.0,1.0
12,SAE_S_SVM,True,0.6129568106312292,0.55267099350973536,0.55595768374164811
12,SAE_S_SVM,False,0.65591586327782647,0.58477887169870291,0.59798120431604596
12,SAE_S_SVM_RBF,True,0.85658914728682167,0.8044721788871555,0.82321826280623611
12,SAE_S_SVM_RBF,False,0.89114811568799301,0.83330601540731042,0.85746606334841624
12,SAE_S_SVM_POLY,True,0.7879291251384275,0.67090994813767102,0.69905345211581293
12,SAE_S_SVM_POLY,False,0.79737072743207715,0.69154758285193063,0.72285067873303166
13,SVM,True,0.5479910714285714,0.54344216934144995,0.54137447405329597
13,SVM,False,0.60524002110075614,0.59550173010380625,0.59815870232354229
13,SVM_RBF,True,0.33705357142857145,0.90827067669172934,0.64964936886395508
13,SVM_RBF,False,1.0,1.0,1.0
13,SVM_POLY,True,0.6556919642857143,0.91014717273431445,0.79438990182328195
13,SVM_POLY,False,0.82152277123263584,0.9873203719357565,0.90574309513371332
13,Log,True,0.5636160714285714,0.5412647374062165,0.54053295932678824
13,Log,False,0.69034640407947956,0.65905657210005031,0.66751424813678206
13,DL,True,0.8443080357142857,0.84856982613572629,0.84600280504908831
13,DL,False,1.0,0.99982419127988753,0.99991231915826395
13,SAE_SVM,True,0.6501116071428571,0.64151982378854622,0.64151472650771391
13,SAE_SVM,False,0.65939862845085284,0.65847234416154521,0.6596229723805348
13,SAE_SVM_RBF,True,0.8024553571428571,0.81844052361980657,0.81122019635343623
13,SAE_SVM_RBF,False,0.8398100931950061,0.84801136363636365,0.84506795265234547
13,SAE_SVM_POLY,True,0.734375,0.6962962962962963,0.70546984572230009
13,SAE_SVM_POLY,False,0.75945138034112891,0.71012824728707657,0.72547128452433141
13,DL_S,True,0.8900669642857143,0.8749314317059792,0.88078541374474051
13,DL_S,False,1.0,0.99982419127988753,0.99991231915826395
13,SAE_S_SVM,True,0.6065848214285714,0.55629477993858756,0.55904628330995787
13,SAE_S_SVM,False,0.6486724107613856,0.58723336517032787,0.59745725558965368
13,SAE_S_SVM_RBF,True,0.84765625,0.81056563500533618,0.82384291725105185
13,SAE_S_SVM_RBF,False,0.87972569017056446,0.84339177343223182,0.85857080227970184
13,SAE_S_SVM_POLY,True,0.7739955357142857,0.68056918547595679,0.70378681626928474
13,SAE_S_SVM_POLY,False,0.79004747670124842,0.69261600123323575,0.72047347654537486
14,SVM,True,0.51360355358134369,0.54379776601998819,0.54263565891472865
14,SVM,False,0.57702936096718482,0.62123465972480474,0.6118033921772239
14,SVM_RBF,True,0.46363131593559131,0.87069864442127221,0.6982281284606866
14,SVM_RBF,False,1.0,1.0,1.0
14,SVM_POLY,True,0.64519711271515823,0.88097043214556481,0.77962347729789594
14,SVM_POLY,False,0.8119170984455959,0.98677581863979846,0.90031152647975077
14,Log,True,0.56468628539700172,0.54765751211631664,0.55038759689922478
14,Log,False,0.69188255613126082,0.66236772486772488,0.66891658013153343
14,DL,True,0.84508606329816771,0.83351588170865276,0.83859357696566994
14,DL,False,1.0,1.0,1.0
14,SAE_SVM,True,0.66407551360355355,0.64301075268817209,0.6486710963455149
14,SAE_SVM,False,0.67184801381692572,0.65422132526067944,0.65766701280719975
14,SAE_SVM_RBF,True,0.81787895613548034,0.79150994089199356,0.8017718715393134
14,SAE_SVM_RBF,False,0.84265975820379968,0.84033758181191864,0.84094842506057454
14,SAE_SVM_POLY,True,0.7662409772348695,0.68148148148148147,0.7048726467331119
14,SAE_SVM_POLY,False,0.77081174438687394,0.70516669300047397,0.72369331948771198
14,DL_S,True,0.89616879511382563,0.86217948717948723,0.87679955703211521
14,DL_S,False,1.0,0.99982731825246063,0.99991346486673593
14,SAE_S_SVM,True,0.6407551360355358,0.57270471464019856,0.58250276854928018
14,SAE_S_SVM,False,0.65405872193436965,0.58047210300429186,0.58982346832814125
14,SAE_S_SVM_RBF,True,0.87284841754580789,0.78915662650602414,0.82032115171650055
14,SAE_S_SVM_RBF,False,0.88601036269430056,0.83238682459840985,0.85349601938386987
14,SAE_S_SVM_POLY,True,0.78067740144364239,0.66352052855120336,0.69324473975636769
14,SAE_S_SVM_POLY,False,0.79602763385146802,0.69079736211031173,0.71928002769124266
15,SVM,True,0.51676745464540952,0.53469852104664395,0.53095632946379212
15,SVM,False,0.56755346896191972,0.59087617668356263,0.58992743607463716
15,SVM_RBF,True,0.31335898845519516,0.92833876221498368,0.642620232172471
15,SVM_RBF,False,1.0,1.0,1.0
15,SVM_POLY,True,0.5750412314458494,0.90017211703958688,0.75428413488114976
15,SVM_POLY,False,0.73326378021213701,0.9903710662282762,0.86394263994471321
15,Log,True,0.56734469488730066,0.56056491037479628,0.55887230514096187
15,Log,False,0.67814293166405848,0.66326530612244894,0.66905666897028337
15,DL,True,0.84387025838372731,0.86042600896860988,0.85268103924820338
15,DL,False,0.99930446878803691,0.99965211341102811,0.99948168624740841
15,SAE_SVM,True,0.64650907091808685,0.6566164154103854,0.65229408512990605
15,SAE_SVM,False,0.67501304121022432,0.66427104722792607,0.66905666897028337
15,SAE_SVM_RBF,True,0.82737768004398016,0.81704668838219319,0.82006633499170811
15,SAE_SVM_RBF,False,0.85254738306381495,0.84403511792046826,0.84847961299239805
15,SAE_SVM_POLY,True,0.74821330401319408,0.70848516397709527,0.71862907683803201
15,SAE_SVM_POLY,False,0.76664927838636754,0.71960176268973397,0.73565998617829997
15,DL_S,True,0.89059923034634414,0.90301003344481601,0.89690436705362075
15,DL_S,False,0.9998261171970092,0.9998261171970092,0.9998272287491361
15,SAE_S_SVM,True,0.61407366684991749,0.56786985256736144,0.57103372028745158
15,SAE_S_SVM,False,0.65362545644235781,0.5882629107981221,0.60063925362819626
15,SAE_S_SVM_RBF,True,0.86695986805937331,0.8265199161425576,0.84162520729684909
15,SAE_S_SVM_RBF,False,0.89340984176664928,0.84423266513309247,0.86515203870076018
15,SAE_S_SVM_POLY,True,0.76415612974161629,0.69674185463659144,0.71420674405749029
15,SAE_S_SVM_POLY,False,0.78334202747348292,0.70051313948064065,0.72598479612992395
16,SVM,True,0.54026845637583898,0.52272727272727271,0.52797783933518005
16,SVM,False,0.63763126183508345,0.61021416803953876,0.6129674515235457
16,SVM_RBF,True,0.94015659955257269,0.57786180818150568,0.63019390581717449
16,SVM_RBF,False,1.0,1.0,1.0
