DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00081.14_int_PF00081.14,12,1.0,0.875,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,26,1.0,0.714,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,40,1.0,1.0,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,42,0.996,0.97,0.941,0.0,0.0,0.0
PF00087.13_int_PF00087.13,1,0.93,0.913,0.875,0.0,0.0,0.0
PF00087.13_int_PF00087.13,2,0.713,0.182,0.8,0.0,0.0,0.0
PF00087.13_int_PF00087.13,4,0.839,0.774,0.8,0.0,0.0,0.0
PF00087.13_int_PF00087.13,5,0.952,0.773,0.944,0.0,0.0,0.0
PF00087.13_int_PF00087.13,6,0.977,0.938,0.833,0.0,0.0,0.0
PF00087.13_int_PF00087.13,7,0.853,0.409,0.9,0.0,0.0,0.0
PF00087.13_int_PF00087.13,8,0.479,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,10,0.964,0.933,0.824,0.0,0.0,0.0
PF00087.13_int_PF00087.13,12,0.903,0.788,0.929,0.0,0.0,0.0
PF00087.13_int_PF00087.13,16,0.945,0.75,0.938,0.0,0.0,0.0
PF00104.22_int_PF08832.2,1,0.96,0.744,0.967,0.0,0.0,0.0
PF00104.22_int_PF08832.2,4,0.995,0.72,1.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,9,0.952,0.781,0.893,0.0,0.0,0.0
PF00104.22_int_PF08832.2,11,0.934,0.788,0.929,0.0,0.0,0.0
PF00127.12_int_PF06433.3,1,0.939,1.0,0.875,0.0,0.0,0.0
PF00127.12_int_PF06433.3,15,0.993,0.667,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,27,1.0,0.857,1.0,0.0,0.0,0.0
PF00149.20_int_PF08321.4,1,0.89,0.984,0.756,0.0,0.0,0.0
PF00149.20_int_PF08321.4,3,0.9,0.984,0.778,0.0,0.0,0.0
PF00167.10_int_PF07679.8,1,0.982,0.733,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,2,0.966,0.919,0.971,0.0,0.0,0.0
PF00167.10_int_PF07679.8,6,0.784,0.541,0.714,0.0,0.0,0.0
PF00167.10_int_PF07679.8,7,0.965,0.977,0.824,0.0,0.0,0.0
PF00167.10_int_PF07679.8,11,1.0,0.667,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,24,0.991,0.964,0.964,0.0,0.0,0.0
PF00167.10_int_PF07679.8,25,0.939,0.571,0.889,0.0,0.0,0.0
PF00167.10_int_PF07679.8,26,0.998,1.0,0.837,0.0,0.0,0.0
PF00243.10_int_PF00243.10,1,0.881,0.812,0.824,0.0,0.0,0.0
PF00243.10_int_PF00243.10,2,0.929,0.857,0.857,0.0,0.0,0.0
PF00243.10_int_PF00243.10,3,0.918,0.853,0.842,0.0,0.0,0.0
PF00243.10_int_PF00243.10,4,0.78,0.6,0.667,0.0,0.0,0.0
PF00243.10_int_PF00243.10,7,0.829,0.722,0.756,0.0,0.0,0.0
PF00243.10_int_PF00243.10,8,0.924,0.866,0.892,0.0,0.0,0.0
PF00243.10_int_PF00243.10,12,0.939,0.902,0.831,0.0,0.0,0.0
PF00254.20_int_PF00254.20,1,0.905,0.391,1.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,7,0.742,0.625,0.833,0.0,0.0,0.0
PF00254.20_int_PF00254.20,9,0.769,0.273,1.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,15,0.703,0.625,0.833,0.0,0.0,0.0
PF00254.20_int_PF00254.20,16,0.83,0.4,0.889,0.0,0.0,0.0
PF00254.20_int_PF00254.20,18,0.884,0.727,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,1,1.0,1.0,0.917,0.0,0.0,0.0
PF00385.16_int_PF00385.16,11,1.0,0.9,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,13,0.901,0.222,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,17,0.941,0.889,0.762,0.0,0.0,0.0
PF00385.16_int_PF00385.16,18,0.931,0.789,0.882,0.0,0.0,0.0
PF00385.16_int_PF00385.16,19,0.751,0.421,0.8,0.0,0.0,0.0
PF00393.11_int_PF00393.11,1,0.824,0.7,0.851,0.0,0.0,0.0
PF00393.11_int_PF00393.11,2,0.863,0.772,0.826,0.0,0.0,0.0
PF00393.11_int_PF00393.11,5,0.929,0.879,0.849,0.0,0.0,0.0
PF00393.11_int_PF00393.11,7,0.916,0.836,0.857,0.0,0.0,0.0
PF00393.11_int_PF00393.11,11,0.942,0.855,0.9,0.0,0.0,0.0
PF00511.9_int_PF00511.9,1,0.996,0.933,0.966,0.0,0.0,0.0
PF00511.9_int_PF00511.9,2,0.919,1.0,0.889,0.0,0.0,0.0
PF00511.9_int_PF00511.9,3,0.987,0.95,0.95,0.0,0.0,0.0
PF00511.9_int_PF00511.9,7,0.913,1.0,0.872,0.0,0.0,0.0
PF00511.9_int_PF00511.9,9,0.934,0.827,0.896,0.0,0.0,0.0
PF00511.9_int_PF00511.9,15,0.985,0.944,0.944,0.0,0.0,0.0
PF00563.12_int_PF00563.12,1,0.601,0.087,0.444,0.0,0.0,0.0
PF00563.12_int_PF00563.12,2,0.674,0.073,0.444,0.0,0.0,0.0
PF00563.12_int_PF00563.12,4,0.476,0.125,0.438,0.0,0.0,0.0
PF00563.12_int_PF00563.12,9,0.091,0.1,0.122,0.0,0.0,0.0
PF00617.11_int_PF00618.12,1,0.992,0.781,0.962,0.0,0.0,0.0
PF00617.11_int_PF00618.12,11,0.974,0.651,0.966,0.0,0.0,0.0
PF00711.11_int_PF00711.11,1,0.889,0.0,0.0,0.0,0.0,0.0
PF00711.11_int_PF00711.11,23,0.82,0.9,0.692,0.0,0.0,0.0
PF00712.11_int_PF02768.7,1,0.995,0.912,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,7,1.0,1.0,1.0,0.0,0.0,0.0
PF00712.11_int_PF02768.7,9,1.0,1.0,1.0,0.0,0.0,0.0
