DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00081.14_int_PF00081.14,12,0.906,0.875,0.875,0.0,0.0,0.0
PF00081.14_int_PF00081.14,26,1.0,0.714,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,40,1.0,1.0,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,42,0.965,1.0,0.825,0.0,0.0,0.0
PF00087.13_int_PF00087.13,1,0.883,0.522,0.857,0.0,0.0,0.0
PF00087.13_int_PF00087.13,2,0.816,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,4,0.902,0.71,0.957,0.0,0.0,0.0
PF00087.13_int_PF00087.13,5,0.833,0.5,0.786,0.0,0.0,0.0
PF00087.13_int_PF00087.13,6,0.969,0.812,0.867,0.0,0.0,0.0
PF00087.13_int_PF00087.13,7,0.663,0.182,0.8,0.0,0.0,0.0
PF00087.13_int_PF00087.13,8,0.686,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,10,0.951,0.667,0.909,0.0,0.0,0.0
PF00087.13_int_PF00087.13,12,0.791,0.576,0.95,0.0,0.0,0.0
PF00087.13_int_PF00087.13,16,0.948,0.5,1.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,1,0.943,0.692,0.964,0.0,0.0,0.0
PF00104.22_int_PF08832.2,4,0.938,0.8,0.87,0.0,0.0,0.0
PF00104.22_int_PF08832.2,9,0.958,0.781,1.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,11,0.905,0.788,0.867,0.0,0.0,0.0
PF00127.12_int_PF06433.3,1,1.0,0.571,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,15,0.944,0.333,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,27,1.0,0.143,1.0,0.0,0.0,0.0
PF00149.20_int_PF08321.4,1,0.819,0.905,0.722,0.0,0.0,0.0
PF00149.20_int_PF08321.4,3,0.85,0.922,0.702,0.0,0.0,0.0
PF00167.10_int_PF07679.8,1,0.964,0.067,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,2,0.901,0.676,0.862,0.0,0.0,0.0
PF00167.10_int_PF07679.8,6,0.881,0.351,0.929,0.0,0.0,0.0
PF00167.10_int_PF07679.8,7,0.943,0.721,0.861,0.0,0.0,0.0
PF00167.10_int_PF07679.8,11,0.889,0.111,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,24,0.897,0.893,0.833,0.0,0.0,0.0
PF00167.10_int_PF07679.8,25,0.883,0.071,0.5,0.0,0.0,0.0
PF00167.10_int_PF07679.8,26,0.966,1.0,0.818,0.0,0.0,0.0
PF00243.10_int_PF00243.10,1,0.862,0.725,0.794,0.0,0.0,0.0
PF00243.10_int_PF00243.10,2,0.861,0.818,0.75,0.0,0.0,0.0
PF00243.10_int_PF00243.10,3,0.917,0.853,0.79,0.0,0.0,0.0
PF00243.10_int_PF00243.10,4,0.82,0.5,0.833,0.0,0.0,0.0
PF00243.10_int_PF00243.10,7,0.835,0.6,0.818,0.0,0.0,0.0
PF00243.10_int_PF00243.10,8,0.925,0.716,0.842,0.0,0.0,0.0
PF00243.10_int_PF00243.10,12,0.903,0.756,0.827,0.0,0.0,0.0
PF00254.20_int_PF00254.20,1,0.73,0.087,0.667,0.0,0.0,0.0
PF00254.20_int_PF00254.20,7,0.934,0.562,0.9,0.0,0.0,0.0
PF00254.20_int_PF00254.20,9,0.655,0.136,0.75,0.0,0.0,0.0
PF00254.20_int_PF00254.20,15,0.406,0.375,0.429,0.0,0.0,0.0
PF00254.20_int_PF00254.20,16,0.62,0.2,1.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,18,0.364,0.091,0.5,0.0,0.0,0.0
PF00385.16_int_PF00385.16,1,1.0,1.0,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,11,0.82,0.4,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,13,0.741,0.222,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,17,0.809,0.5,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,18,0.903,0.632,0.857,0.0,0.0,0.0
PF00385.16_int_PF00385.16,19,0.803,0.053,1.0,0.0,0.0,0.0
PF00393.11_int_PF00393.11,1,0.792,0.65,0.783,0.0,0.0,0.0
PF00393.11_int_PF00393.11,2,0.839,0.86,0.729,0.0,0.0,0.0
PF00393.11_int_PF00393.11,5,0.918,0.837,0.839,0.0,0.0,0.0
PF00393.11_int_PF00393.11,7,0.889,0.766,0.839,0.0,0.0,0.0
PF00393.11_int_PF00393.11,11,0.903,0.831,0.815,0.0,0.0,0.0
PF00511.9_int_PF00511.9,1,0.981,0.767,1.0,0.0,0.0,0.0
PF00511.9_int_PF00511.9,2,0.983,0.95,0.864,0.0,0.0,0.0
PF00511.9_int_PF00511.9,3,0.984,0.95,0.974,0.0,0.0,0.0
PF00511.9_int_PF00511.9,7,0.99,0.912,0.969,0.0,0.0,0.0
PF00511.9_int_PF00511.9,9,0.956,0.827,0.935,0.0,0.0,0.0
