DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,12,0.979,1.0,0.952,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,69,1.0,1.0,0.984,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,88,0.979,1.0,0.933,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,50,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,105,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,133,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,120,0.988,1.0,0.934,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,30,0.989,0.967,0.967,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,11,0.996,1.0,0.922,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,87,0.976,0.917,0.978,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,68,0.992,1.0,0.923,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,49,0.995,0.984,0.969,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,104,0.975,1.0,0.939,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,132,1.0,1.0,0.967,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,119,0.991,0.979,0.979,0.959,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,67,0.917,0.909,0.909,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,29,0.942,0.915,0.947,0.93,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,48,0.993,0.959,0.94,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,10,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,86,0.986,1.0,0.923,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,103,0.996,1.0,0.981,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,131,0.999,1.0,0.962,0.963,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,118,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,28,0.901,0.909,0.909,0.909,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,66,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,47,0.992,1.0,0.917,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,102,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,9,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,85,0.949,0.967,0.868,0.947,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,130,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,117,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,27,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,101,0.861,1.0,0.857,0.833,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,46,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,65,0.997,1.0,0.952,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,84,1.0,1.0,0.977,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,8,0.97,0.969,0.873,0.954,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,129,0.857,1.0,0.875,0.837,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,116,1.0,1.0,0.951,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,26,0.987,0.983,0.934,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,100,0.964,1.0,0.905,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,64,0.97,1.0,0.925,0.955,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,83,0.967,0.951,0.951,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,45,0.972,0.984,0.912,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,7,0.997,0.98,0.961,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,128,0.949,0.983,0.906,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,115,0.988,0.98,0.923,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,25,0.985,0.938,0.968,0.949,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,99,0.982,1.0,0.906,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,6,0.917,1.0,0.917,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,82,0.997,1.0,0.925,0.994,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,63,1.0,1.0,0.909,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,44,0.984,0.981,0.946,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,151,0.866,0.489,0.958,0.916,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,114,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,24,0.992,1.0,0.846,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,62,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,5,0.875,1.0,0.889,0.875,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,43,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,81,0.976,0.956,0.896,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,98,1.0,1.0,0.923,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,150,0.931,0.75,0.878,0.905,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,113,1.0,1.0,0.889,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,23,1.0,1.0,0.875,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,61,0.987,1.0,0.969,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,97,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,80,0.989,1.0,0.923,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,42,0.983,0.984,0.954,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,4,0.954,0.95,0.891,0.962,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,149,0.96,0.787,0.974,0.961,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,161,0.97,1.0,0.918,0.951,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,22,0.989,0.983,0.95,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,79,0.851,0.909,0.769,0.835,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,60,0.988,0.961,0.925,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,96,0.98,1.0,0.921,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,41,0.996,0.979,0.979,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,3,0.992,1.0,0.941,0.985,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,148,0.938,0.721,0.939,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,160,0.995,0.875,0.977,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,21,0.979,0.934,0.95,0.976,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,59,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,78,0.944,1.0,0.75,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,40,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,169,0.49,0.0,0.0,0.367,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,2,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,147,0.992,0.872,0.976,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,159,0.981,1.0,0.917,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,20,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,58,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,39,0.969,0.875,0.875,0.984,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,168,0.989,1.0,0.96,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,77,0.992,0.984,0.954,0.957,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,1,0.982,0.983,0.894,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,146,0.991,1.0,0.942,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,158,0.981,1.0,0.896,0.986,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,176,0.982,0.957,0.957,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,183,1.0,1.0,0.98,0.987,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,189,0.993,0.979,0.958,0.962,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,167,0.987,0.979,0.94,0.975,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,194,0.994,1.0,0.92,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,198,0.999,0.979,1.0,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,145,1.0,1.0,1.0,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,157,0.995,0.956,1.0,0.987,0.0,0.0
