DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00081.14_int_PF00081.14,12,0.969,0.875,0.875,0.0,0.0,0.0
PF00081.14_int_PF00081.14,26,1.0,0.429,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,40,1.0,0.2,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,42,0.964,0.879,0.935,0.0,0.0,0.0
PF00087.13_int_PF00087.13,1,0.928,0.348,1.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,2,0.496,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,4,0.907,0.774,0.828,0.0,0.0,0.0
PF00087.13_int_PF00087.13,5,0.959,0.727,1.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,6,0.988,0.875,1.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,7,0.744,0.182,0.8,0.0,0.0,0.0
PF00087.13_int_PF00087.13,8,0.273,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,10,0.947,0.8,0.857,0.0,0.0,0.0
PF00087.13_int_PF00087.13,12,0.905,0.788,0.867,0.0,0.0,0.0
PF00087.13_int_PF00087.13,16,0.845,0.55,1.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,1,0.945,0.667,0.963,0.0,0.0,0.0
PF00104.22_int_PF08832.2,4,0.917,0.72,0.857,0.0,0.0,0.0
PF00104.22_int_PF08832.2,9,0.969,0.781,1.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,11,0.95,0.758,0.893,0.0,0.0,0.0
PF00127.12_int_PF06433.3,1,1.0,0.857,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,15,0.944,0.833,0.909,0.0,0.0,0.0
PF00127.12_int_PF06433.3,27,1.0,0.571,1.0,0.0,0.0,0.0
PF00149.20_int_PF08321.4,1,0.845,0.841,0.736,0.0,0.0,0.0
PF00149.20_int_PF08321.4,3,0.882,0.688,0.815,0.0,0.0,0.0
PF00167.10_int_PF07679.8,1,0.773,0.333,0.714,0.0,0.0,0.0
PF00167.10_int_PF07679.8,2,0.827,0.595,0.71,0.0,0.0,0.0
PF00167.10_int_PF07679.8,6,0.826,0.568,0.778,0.0,0.0,0.0
PF00167.10_int_PF07679.8,7,0.835,0.581,0.758,0.0,0.0,0.0
