DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00081.14_int_PF00081.14,12,0.984,0.875,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,26,1.0,0.714,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,40,1.0,1.0,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,42,0.97,0.97,0.914,0.0,0.0,0.0
PF00087.13_int_PF00087.13,1,0.892,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,2,0.727,0.045,0.2,0.0,0.0,0.0
PF00087.13_int_PF00087.13,4,0.984,0.968,0.857,0.0,0.0,0.0
PF00087.13_int_PF00087.13,5,0.955,0.864,0.864,0.0,0.0,0.0
PF00087.13_int_PF00087.13,6,0.996,1.0,0.889,0.0,0.0,0.0
PF00087.13_int_PF00087.13,7,0.876,0.318,0.875,0.0,0.0,0.0
PF00087.13_int_PF00087.13,8,0.579,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,10,0.996,0.933,1.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,12,0.845,1.0,0.5,0.0,0.0,0.0
PF00087.13_int_PF00087.13,16,0.927,0.8,0.842,0.0,0.0,0.0
PF00104.22_int_PF08832.2,1,0.953,0.744,0.967,0.0,0.0,0.0
PF00104.22_int_PF08832.2,4,0.964,0.8,0.952,0.0,0.0,0.0
PF00104.22_int_PF08832.2,9,0.943,0.781,0.926,0.0,0.0,0.0
PF00104.22_int_PF08832.2,11,0.865,0.788,0.812,0.0,0.0,0.0
PF00127.12_int_PF06433.3,1,1.0,1.0,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,15,0.931,0.417,0.833,0.0,0.0,0.0
PF00127.12_int_PF06433.3,27,1.0,1.0,1.0,0.0,0.0,0.0
PF00149.20_int_PF08321.4,1,0.887,0.968,0.735,0.0,0.0,0.0
PF00149.20_int_PF08321.4,3,0.882,0.984,0.733,0.0,0.0,0.0
PF00167.10_int_PF07679.8,1,0.787,0.867,0.765,0.0,0.0,0.0
PF00167.10_int_PF07679.8,2,0.936,0.973,0.837,0.0,0.0,0.0
PF00167.10_int_PF07679.8,6,0.902,0.568,0.913,0.0,0.0,0.0
PF00167.10_int_PF07679.8,7,0.963,0.977,0.824,0.0,0.0,0.0
PF00167.10_int_PF07679.8,11,0.923,0.833,0.938,0.0,0.0,0.0
PF00167.10_int_PF07679.8,24,0.967,0.964,0.871,0.0,0.0,0.0
PF00167.10_int_PF07679.8,25,0.964,0.714,0.909,0.0,0.0,0.0
PF00167.10_int_PF07679.8,26,0.998,1.0,0.947,0.0,0.0,0.0
PF00243.10_int_PF00243.10,1,0.885,0.826,0.851,0.0,0.0,0.0
PF00243.10_int_PF00243.10,2,0.883,1.0,0.5,0.0,0.0,0.0
PF00243.10_int_PF00243.10,3,0.938,0.067,1.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,4,0.83,1.0,0.5,0.0,0.0,0.0
PF00243.10_int_PF00243.10,7,0.854,0.789,0.826,0.0,0.0,0.0
PF00243.10_int_PF00243.10,8,0.916,0.836,0.836,0.0,0.0,0.0
PF00243.10_int_PF00243.10,12,0.925,1.0,0.5,0.0,0.0,0.0
PF00254.20_int_PF00254.20,1,0.792,0.522,0.8,0.0,0.0,0.0
PF00254.20_int_PF00254.20,7,0.996,0.562,1.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,9,0.866,0.409,0.818,0.0,0.0,0.0
PF00254.20_int_PF00254.20,15,0.828,0.75,1.0,0.0,0.0,0.0
PF00254.20_int_PF00254.20,16,0.75,0.65,0.65,0.0,0.0,0.0
