DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00081.14_int_PF00081.14,12,1.0,0.875,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,26,1.0,0.857,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,40,1.0,1.0,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,42,0.977,1.0,0.943,0.0,0.0,0.0
PF00087.13_int_PF00087.13,1,0.934,0.826,0.792,0.0,0.0,0.0
PF00087.13_int_PF00087.13,2,0.442,0.091,0.4,0.0,0.0,0.0
PF00087.13_int_PF00087.13,4,0.973,0.871,0.9,0.0,0.0,0.0
PF00087.13_int_PF00087.13,5,0.907,0.864,0.792,0.0,0.0,0.0
PF00087.13_int_PF00087.13,6,0.875,0.938,0.789,0.0,0.0,0.0
PF00087.13_int_PF00087.13,7,0.736,0.364,0.571,0.0,0.0,0.0
PF00087.13_int_PF00087.13,8,0.62,0.273,0.75,0.0,0.0,0.0
PF00087.13_int_PF00087.13,10,0.853,0.867,0.722,0.0,0.0,0.0
PF00087.13_int_PF00087.13,12,0.85,0.758,0.833,0.0,0.0,0.0
PF00087.13_int_PF00087.13,16,0.855,0.45,0.818,0.0,0.0,0.0
PF00104.22_int_PF08832.2,1,0.964,0.769,0.968,0.0,0.0,0.0
PF00104.22_int_PF08832.2,4,0.997,0.96,0.96,0.0,0.0,0.0
PF00104.22_int_PF08832.2,9,0.944,0.969,0.886,0.0,0.0,0.0
PF00104.22_int_PF08832.2,11,0.994,0.97,0.941,0.0,0.0,0.0
PF00127.12_int_PF06433.3,1,0.918,0.857,0.857,0.0,0.0,0.0
PF00127.12_int_PF06433.3,15,0.875,0.167,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,27,1.0,0.857,1.0,0.0,0.0,0.0
PF00149.20_int_PF08321.4,1,0.97,0.984,0.849,0.0,0.0,0.0
PF00149.20_int_PF08321.4,3,0.963,0.953,0.803,0.0,0.0,0.0
PF00167.10_int_PF07679.8,1,0.889,0.733,0.917,0.0,0.0,0.0
PF00167.10_int_PF07679.8,2,0.977,1.0,0.881,0.0,0.0,0.0
PF00167.10_int_PF07679.8,6,0.925,0.649,0.923,0.0,0.0,0.0
PF00167.10_int_PF07679.8,7,0.966,0.977,0.857,0.0,0.0,0.0
PF00167.10_int_PF07679.8,11,0.889,0.778,0.824,0.0,0.0,0.0
PF00167.10_int_PF07679.8,24,0.986,0.929,0.929,0.0,0.0,0.0
PF00167.10_int_PF07679.8,25,0.969,0.857,0.923,0.0,0.0,0.0
PF00167.10_int_PF07679.8,26,0.981,0.972,0.921,0.0,0.0,0.0
PF00243.10_int_PF00243.10,1,0.928,0.899,0.827,0.0,0.0,0.0
PF00243.10_int_PF00243.10,2,0.972,0.974,0.852,0.0,0.0,0.0
PF00243.10_int_PF00243.10,3,0.951,0.92,0.821,0.0,0.0,0.0
PF00243.10_int_PF00243.10,4,0.85,0.6,0.857,0.0,0.0,0.0
PF00243.10_int_PF00243.10,7,0.917,0.822,0.841,0.0,0.0,0.0
PF00243.10_int_PF00243.10,8,0.94,0.94,0.84,0.0,0.0,0.0
PF00243.10_int_PF00243.10,12,0.937,0.939,0.828,0.0,0.0,0.0
PF00254.20_int_PF00254.20,1,0.527,0.261,0.462,0.0,0.0,0.0
PF00254.20_int_PF00254.20,7,0.484,0.25,0.667,0.0,0.0,0.0
PF00254.20_int_PF00254.20,9,0.649,0.364,0.533,0.0,0.0,0.0
PF00254.20_int_PF00254.20,15,0.672,0.625,0.714,0.0,0.0,0.0
PF00254.20_int_PF00254.20,16,0.532,0.25,0.625,0.0,0.0,0.0
PF00254.20_int_PF00254.20,18,0.81,0.909,0.769,0.0,0.0,0.0
PF00385.16_int_PF00385.16,1,0.942,0.909,0.909,0.0,0.0,0.0
PF00385.16_int_PF00385.16,11,0.95,0.5,1.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,13,0.296,0.0,0.0,0.0,0.0,0.0
PF00385.16_int_PF00385.16,17,0.833,0.722,0.812,0.0,0.0,0.0
