DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,162,0.765,0.0,0.0,0.778,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,171,0.903,0.872,0.837,0.93,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,184,0.076,1.0,0.5,0.932,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,201,0.76,0.686,0.745,0.742,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,208,0.907,0.98,0.82,0.91,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,152,0.864,0.961,0.754,0.869,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,204,0.94,0.98,0.814,0.944,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,177,0.852,0.864,0.826,0.842,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,211,0.968,0.979,0.922,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,170,0.853,0.885,0.836,0.875,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,200,0.858,0.75,0.923,0.865,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,214,0.69,0.556,0.806,0.704,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,207,0.958,0.961,0.891,0.957,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,217,0.876,0.9,0.818,0.869,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,203,0.912,0.941,0.857,0.915,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,210,0.131,1.0,0.5,0.912,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,220,0.863,0.0,0.0,0.887,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,223,0.857,0.789,0.857,0.882,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,199,0.807,0.745,0.814,0.819,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,213,0.933,1.0,0.882,0.936,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,206,0.94,0.98,0.873,0.956,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,216,0.922,0.894,0.857,0.927,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,225,0.874,0.821,0.821,0.888,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,209,0.895,1.0,0.8,0.903,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,219,0.858,0.868,0.793,0.861,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,222,0.87,0.833,0.857,0.883,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,212,0.951,1.0,0.839,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,215,0.843,0.702,0.868,0.874,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,224,0.822,0.795,0.795,0.817,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,218,0.868,0.875,0.824,0.889,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,221,0.871,0.838,0.816,0.852,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,0.8278
