DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
PF00081.14_int_PF00081.14,12,0.984,0.875,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,26,0.98,0.714,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,40,1.0,1.0,1.0,0.0,0.0,0.0
PF00081.14_int_PF00081.14,42,0.998,0.909,1.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,1,0.905,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,2,0.814,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,4,0.063,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,5,0.911,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,6,0.984,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,7,0.174,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,8,0.636,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,10,0.022,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,12,0.918,0.0,0.0,0.0,0.0,0.0
PF00087.13_int_PF00087.13,16,0.282,0.0,0.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,1,0.895,0.667,0.897,0.0,0.0,0.0
PF00104.22_int_PF08832.2,4,0.978,0.76,0.95,0.0,0.0,0.0
PF00104.22_int_PF08832.2,9,0.981,0.781,1.0,0.0,0.0,0.0
PF00104.22_int_PF08832.2,11,0.954,0.788,0.963,0.0,0.0,0.0
PF00127.12_int_PF06433.3,1,1.0,1.0,1.0,0.0,0.0,0.0
PF00127.12_int_PF06433.3,15,0.931,0.417,0.833,0.0,0.0,0.0
PF00127.12_int_PF06433.3,27,1.0,0.857,1.0,0.0,0.0,0.0
PF00149.20_int_PF08321.4,1,0.925,0.492,0.886,0.0,0.0,0.0
PF00149.20_int_PF08321.4,3,0.805,0.531,0.895,0.0,0.0,0.0
PF00167.10_int_PF07679.8,1,0.893,0.4,0.857,0.0,0.0,0.0
PF00167.10_int_PF07679.8,2,0.94,0.595,0.88,0.0,0.0,0.0
PF00167.10_int_PF07679.8,6,0.901,0.486,0.947,0.0,0.0,0.0
PF00167.10_int_PF07679.8,7,0.955,0.698,0.938,0.0,0.0,0.0
PF00167.10_int_PF07679.8,11,1.0,0.278,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,24,0.971,0.964,0.931,0.0,0.0,0.0
PF00167.10_int_PF07679.8,25,0.99,0.429,1.0,0.0,0.0,0.0
PF00167.10_int_PF07679.8,26,0.976,1.0,0.923,0.0,0.0,0.0
PF00243.10_int_PF00243.10,1,0.831,0.0,0.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,2,0.876,0.0,0.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,3,0.908,0.0,0.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,4,0.8,0.0,0.0,0.0,0.0,0.0
PF00243.10_int_PF00243.10,7,0.881,0.456,0.932,0.0,0.0,0.0
