DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
CPSase_L_chain_int_CPSase_L_D2,12,0.976,0.983,0.908,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,133,0.944,1.0,0.857,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,120,0.989,0.982,0.903,0.982,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,105,1.0,1.0,0.875,0.98,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,69,0.96,0.787,0.923,0.884,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,50,0.878,1.0,0.778,0.898,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,31,0.969,1.0,0.889,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,87,0.974,0.979,0.922,0.94,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,11,0.978,0.979,0.939,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,68,0.972,0.979,0.979,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,132,0.973,0.966,0.905,0.959,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,119,0.957,0.957,0.865,0.96,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,104,0.98,0.984,0.938,0.974,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,49,0.959,0.952,0.909,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,30,0.994,0.967,0.921,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,10,0.92,1.0,0.909,0.93,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,86,0.979,1.0,0.857,0.924,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,67,0.992,0.909,1.0,0.959,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,103,1.0,1.0,1.0,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,131,0.992,0.961,0.925,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,118,0.992,1.0,0.917,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,29,0.971,0.949,0.949,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,48,0.993,1.0,0.925,0.991,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,9,0.861,1.0,0.857,0.944,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,85,0.998,0.984,0.968,0.993,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,66,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,102,1.0,1.0,0.917,0.992,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,130,1.0,1.0,1.0,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,117,0.722,0.167,0.5,0.833,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,28,0.917,0.909,0.909,0.917,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,47,1.0,1.0,0.846,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,8,0.985,0.984,0.94,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,84,0.979,0.977,0.894,0.979,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,65,0.981,0.967,0.892,0.971,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,101,1.0,0.833,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,129,0.857,1.0,0.875,0.918,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,116,0.978,0.966,0.889,0.985,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,46,0.939,0.571,1.0,0.918,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,27,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,83,0.971,0.927,0.927,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,64,0.988,1.0,0.961,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,7,0.978,1.0,0.926,0.969,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,100,0.983,0.982,0.933,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,128,0.993,1.0,0.922,0.988,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,115,0.968,0.939,0.92,0.943,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,45,0.97,0.984,0.912,0.968,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,26,0.989,0.966,0.982,0.989,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,82,1.0,0.98,1.0,0.995,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,63,1.0,1.0,0.833,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,6,0.926,1.0,0.917,0.909,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,99,0.948,1.0,0.906,0.953,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,151,0.943,0.936,0.957,0.954,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,114,1.0,1.0,0.846,0.876,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,44,0.988,0.963,0.963,0.978,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,25,0.944,0.875,0.918,0.912,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,81,0.996,0.978,0.978,0.99,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,5,0.984,0.875,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,62,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,98,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,150,0.915,0.729,0.921,0.891,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,113,1.0,1.0,0.8,0.953,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,43,0.917,0.818,0.9,0.884,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,24,0.992,1.0,0.846,0.95,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,80,0.996,0.979,0.904,0.972,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,4,0.997,1.0,0.938,0.983,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,97,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,149,0.987,0.894,1.0,0.981,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,61,1.0,1.0,0.969,0.994,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,161,0.947,1.0,0.882,0.965,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,42,0.982,0.937,0.952,0.963,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,23,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,79,0.992,1.0,0.917,0.934,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,3,0.987,0.917,0.936,0.948,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,60,0.962,0.961,0.86,0.954,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,148,0.941,0.791,0.919,0.966,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,160,0.962,0.896,0.915,0.967,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,96,0.974,0.966,0.889,0.955,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,41,0.997,1.0,0.94,0.977,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,22,0.992,1.0,0.935,0.964,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,78,1.0,1.0,1.0,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,2,0.951,0.917,0.917,0.91,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,59,1.0,1.0,0.846,1.0,0.0,0.0
CPSase_L_chain_int_CPSase_L_D2,169,0.531,0.143,0.5,0.388,0.0,0.0
